time_s,amp_env_hilbert_primary,amp_env_hilbert_fullband,amp_env_deriv_hwrect,spectral_flux,anm,amp_env_gammatone
0.375000,-0.065694,-0.065694,1.083011,-0.200937,0.422306,-0.065694
0.382812,-0.465285,-0.465285,0.974718,-0.844962,0.298112,-0.465285
0.390625,-0.527969,-0.527969,0.778196,-0.105305,0.185484,-0.527969
0.398438,-0.228015,-0.228015,1.068582,0.129209,0.463871,-0.228015
0.406250,-0.386135,-0.386135,0.902741,-0.260198,0.286100,-0.386135
0.414062,-0.189616,-0.189616,1.195796,-0.033201,0.105468,-0.189616
0.421875,0.005030,0.005030,2.200902,-0.002638,0.123637,0.005030
0.429688,-0.106075,-0.106075,1.892955,-0.315667,0.263592,-0.106075
0.437500,-0.222123,-0.222123,1.841787,0.081567,0.366380,-0.222123
0.445312,-0.023580,-0.023580,3.019556,0.056774,0.127982,-0.023580
0.453125,-0.090423,-0.090423,2.297507,-0.791376,0.440918,-0.090423
0.460938,-0.196229,-0.196229,2.014742,-0.666752,0.136643,-0.196229
0.468750,-0.160995,-0.160995,2.234943,-0.262782,0.546623,-0.160995
0.476562,-0.507285,-0.507285,1.526291,-0.712648,0.220464,-0.507285
0.484375,-0.783680,-0.783680,0.870965,-0.613311,0.093556,-0.783680
0.492188,-0.609599,-0.609599,1.016143,-0.348256,0.064340,-0.609599
0.500000,-0.670107,-0.670107,1.119837,-0.632466,-0.024761,-0.670107
0.507812,-0.655227,-0.655227,1.008927,0.183942,0.113499,-0.655227
0.515625,-0.354171,-0.354171,0.905375,0.121164,0.255988,-0.354171
0.523438,-0.679293,-0.679293,0.780654,-0.247700,-0.025025,-0.679293
0.531250,-0.381945,-0.381945,1.116866,0.671730,0.450488,-0.381945
0.539062,-0.554831,-0.554831,1.313637,-0.419650,0.342521,-0.554831
0.546875,-0.351894,-0.351894,1.465954,-0.343505,0.186274,-0.351894
0.554688,-0.427722,-0.427722,1.518195,-0.540763,0.175090,-0.427722
0.562500,-0.356018,-0.356018,0.783594,-0.357811,0.505991,-0.356018
0.570312,-0.412988,-0.412988,0.702858,-0.835921,0.009053,-0.412988
0.578125,-0.819161,-0.819161,0.015723,-0.603499,-0.193184,-0.819161
0.585938,-0.691492,-0.691492,0.742547,-0.213666,0.028016,-0.691492
0.593750,-0.753586,-0.753586,0.880695,-1.084692,0.090388,-0.753586
0.601562,-0.757878,-0.757878,0.487149,-0.613434,0.003061,-0.757878
0.609375,-0.818948,-0.818948,0.972669,-0.468655,-0.234756,-0.818948
0.617188,-0.964352,-0.964352,0.989786,-0.503385,0.067360,-0.964352
0.625000,-0.936049,-0.936049,0.643752,-0.432248,0.005962,-0.936049
0.632812,-0.552598,-0.552598,0.955259,0.066484,0.104965,-0.552598
0.640625,-0.679388,-0.679388,0.368942,-1.180810,0.231363,-0.679388
0.648438,-1.008596,-1.008596,0.266810,-0.119602,-0.135703,-1.008596
0.656250,-0.856267,-0.856267,0.940088,-0.131501,0.281347,-0.856267
0.664062,-0.770061,-0.770061,0.838003,-0.186384,0.198890,-0.770061
0.671875,-0.623356,-0.623356,1.432467,-0.061855,0.617865,-0.623356
0.679688,-0.379832,-0.379832,1.933577,-0.110350,0.273481,-0.379832
0.687500,-0.806562,-0.806562,0.445140,-0.923783,0.352604,-0.806562
0.695312,-0.634172,-0.634172,1.449150,0.725153,0.102344,-0.634172
0.703125,-0.176956,-0.176956,1.737782,0.115591,1.201479,-0.176956
0.710938,-0.465381,-0.465381,0.855212,-0.754625,0.561866,-0.465381
0.718750,-0.508246,-0.508246,0.935359,-0.012443,0.341907,-0.508246
0.726562,-0.174827,-0.174827,0.761431,-0.144219,0.581440,-0.174827
0.734375,-0.311224,-0.311224,0.749915,-0.865403,0.269917,-0.311224
0.742188,-0.379513,-0.379513,0.787059,-0.412299,0.215729,-0.379513
0.750000,-0.404135,-0.404135,0.875317,-0.590127,0.142177,-0.404135
0.757812,-0.626965,-0.626965,0.831450,-0.461287,0.103287,-0.626965
0.765625,-0.537582,-0.537582,1.253002,-0.321414,0.275604,-0.537582
0.773438,-0.629906,-0.629906,0.927313,-0.773381,0.125811,-0.629906
0.781250,-0.562614,-0.562614,0.674996,-0.608966,0.361109,-0.562614
0.789062,-0.634438,-0.634438,0.578223,-0.863363,0.070380,-0.634438
0.796875,-0.548513,-0.548513,0.736326,-0.702080,0.090605,-0.548513
0.804688,-0.684168,-0.684168,0.459959,-0.777731,-0.054678,-0.684168
0.812500,-0.333364,-0.333364,0.739004,-0.322501,0.029047,-0.333364
0.820312,-0.395344,-0.395344,0.678611,-0.968014,0.033331,-0.395344
0.828125,-0.705498,-0.705498,0.603101,-0.484479,-0.195088,-0.705498
0.835938,-0.461779,-0.461779,0.726101,-0.202599,-0.182454,-0.461779
0.843750,-0.975857,-0.975857,0.808327,-0.788583,0.362838,-0.975857
0.851562,-0.876120,-0.876120,0.682609,-0.288662,-0.044370,-0.876120
0.859375,-0.819772,-0.819772,0.805466,-0.853211,0.102247,-0.819772
0.867188,-0.695896,-0.695896,0.239888,0.096854,0.417475,-0.695896
0.875000,-0.473212,-0.473212,1.722780,-0.042127,0.675669,-0.473212
0.882812,-0.516151,-0.516151,1.349348,-0.580392,0.222810,-0.516151
0.890625,-0.650812,-0.650812,1.182014,-0.415300,0.036893,-0.650812
0.898438,-0.593719,-0.593719,1.167908,-0.406890,0.175082,-0.593719
0.906250,-0.790124,-0.790124,0.429899,-0.659181,0.143791,-0.790124
0.914062,-0.815174,-0.815174,0.791632,-0.559755,-0.013742,-0.815174
0.921875,-0.956416,-0.956416,0.032805,-1.195023,-0.028187,-0.956416
0.929688,-1.130638,-1.130638,-0.177838,-0.868555,-0.218905,-1.130638
0.937500,-0.879995,-0.879995,0.314397,-0.564523,-0.417286,-0.879995
0.945312,-1.075894,-1.075894,0.057075,-0.913792,0.134416,-1.075894
0.953125,-1.090147,-1.090147,0.077977,-0.874296,0.124931,-1.090147
0.960938,-0.952146,-0.952146,0.127214,-0.168367,0.034986,-0.952146
0.968750,-0.597546,-0.597546,0.795592,-0.380793,0.374016,-0.597546
0.976562,-0.862417,-0.862417,0.181796,-0.608656,-0.139494,-0.862417
0.984375,-0.457033,-0.457033,1.120708,0.080198,0.183003,-0.457033
0.992188,-0.630778,-0.630778,1.045422,-0.848528,-0.102146,-0.630778
1.000000,-0.785462,-0.785462,0.618081,-0.501147,-0.019327,-0.785462
1.007812,-0.801690,-0.801690,1.397301,-0.588205,-0.159820,-0.801690
1.015625,-0.931350,-0.931350,-0.014808,-1.179052,-0.352926,-0.931350
1.023438,-0.866309,-0.866309,0.474670,-0.282434,-0.177271,-0.866309
1.031250,-0.638527,-0.638527,0.666712,-0.403078,-0.048529,-0.638527
1.039062,-0.796659,-0.796659,0.421029,-0.619148,0.304028,-0.796659
1.046875,-0.587973,-0.587973,0.891791,-0.075700,0.574640,-0.587973
1.054688,-0.874789,-0.874789,0.685841,-1.252394,0.194211,-0.874789
1.062500,-1.028312,-1.028312,0.252867,-0.496935,-0.225161,-1.028312
1.070312,-0.803267,-0.803267,0.754076,-0.115687,0.264545,-0.803267
1.078125,-0.938652,-0.938652,0.246547,-0.883506,0.059540,-0.938652
1.085938,-1.186234,-1.186234,0.266825,-0.995609,-0.404722,-1.186234
1.093750,-1.123678,-1.123678,0.123998,-0.661285,-0.906260,-1.123678
1.101562,-1.118301,-1.118301,0.172825,-0.530460,-0.197658,-1.118301
1.109375,-0.979565,-0.979565,0.268879,-0.333320,0.256963,-0.979565
1.117188,-0.992478,-0.992478,0.648706,-0.396318,0.174354,-0.992478
1.125000,-1.095621,-1.095621,0.184209,-0.765530,-0.066231,-1.095621
1.132812,-1.100975,-1.100975,1.030271,-0.015267,0.541512,-1.100975
1.140625,-0.868760,-0.868760,0.488507,-0.585317,0.344229,-0.868760
1.148438,-1.060176,-1.060176,-0.109395,-0.533365,-0.117404,-1.060176
1.156250,-0.538251,-0.538251,0.385747,-0.017325,0.285744,-0.538251
1.164062,-0.169284,-0.169284,0.636586,-0.414878,0.203221,-0.169284
1.171875,-0.286127,-0.286127,0.749826,-0.820047,0.157478,-0.286127
1.179688,-0.301684,-0.301684,0.617705,-0.634656,-0.103597,-0.301684
1.187500,-0.060617,-0.060617,1.569673,0.063075,0.627489,-0.060617
1.195312,-0.063131,-0.063131,1.169712,-0.484856,0.491686,-0.063131
1.203125,-0.234603,-0.234603,1.147697,-0.421976,0.062560,-0.234603
1.210938,0.099691,0.099691,1.710842,0.178083,0.297141,0.099691
1.218750,-0.048638,-0.048638,1.087170,-1.315465,0.378798,-0.048638
1.226562,0.006495,0.006495,1.408239,-0.459048,0.066813,0.006495
1.234375,0.222211,0.222211,1.352475,-0.395739,-0.021335,0.222211
1.242188,0.019997,0.019997,0.722036,-0.598736,0.363659,0.019997
1.250000,0.124823,0.124823,0.893503,-0.386181,0.090609,0.124823
1.257812,-0.196682,-0.196682,1.158468,-0.252187,0.414118,-0.196682
1.265625,-0.473694,-0.473694,1.006472,-0.702586,0.227363,-0.473694
1.273438,-0.414529,-0.414529,1.209801,-0.304122,0.314821,-0.414529
1.281250,-0.503555,-0.503555,0.859664,-1.097774,-0.005960,-0.503555
1.289062,-0.582095,-0.582095,0.943079,-0.450618,0.029630,-0.582095
1.296875,-0.336493,-0.336493,1.240607,-0.542865,0.292594,-0.336493
1.304688,-0.474929,-0.474929,0.894421,-0.714501,0.400947,-0.474929
1.312500,-0.426684,-0.426684,0.808049,-0.563105,0.260142,-0.426684
1.320312,-0.523312,-0.523312,1.185616,-0.280034,0.333147,-0.523312
1.328125,-0.716639,-0.716639,0.672167,-0.619417,0.287464,-0.716639
1.335938,-0.651419,-0.651419,1.025827,-0.379861,0.264487,-0.651419
1.343750,-0.392022,-0.392022,1.040465,-0.423509,0.242883,-0.392022
1.351562,-0.520721,-0.520721,0.542884,-0.578354,0.256198,-0.520721
1.359375,-0.168166,-0.168166,1.309474,-0.304343,0.347886,-0.168166
1.367188,-0.240801,-0.240801,1.475603,-0.723820,0.188803,-0.240801
1.375000,-0.399280,-0.399280,0.966415,-0.666274,0.076837,-0.399280
1.382812,-0.186188,-0.186188,1.481168,-0.085754,0.358156,-0.186188
1.390625,-0.663963,-0.663963,0.981965,-1.160325,0.071296,-0.663963
1.398438,-0.641256,-0.641256,1.173127,-0.119933,-0.119016,-0.641256
1.406250,-0.616658,-0.616658,0.805029,-0.762920,0.259315,-0.616658
1.414062,-0.801653,-0.801653,0.431525,-0.856819,0.077836,-0.801653
1.421875,-0.551045,-0.551045,1.100967,-0.319100,0.479401,-0.551045
1.429688,-0.476735,-0.476735,1.079897,-0.366222,0.332838,-0.476735
1.437500,-0.589565,-0.589565,0.454191,-0.966418,0.090034,-0.589565
1.445312,-0.639655,-0.639655,0.416929,-0.437705,0.310272,-0.639655
1.453125,-0.509571,-0.509571,1.578632,-0.364196,0.201797,-0.509571
1.460938,-0.596868,-0.596868,0.893834,-0.814731,0.230418,-0.596868
1.468750,-0.562152,-0.562152,0.869759,-0.373606,0.395190,-0.562152
1.476562,-0.530074,-0.530074,1.220397,-0.888836,0.132492,-0.530074
1.484375,-0.622943,-0.622943,0.514819,-1.025789,0.166200,-0.622943
1.492188,-0.597135,-0.597135,0.593090,-0.214851,-0.242080,-0.597135
1.500000,-0.497527,-0.497527,0.669569,-0.876239,0.388974,-0.497527
1.507812,-0.490296,-0.490296,0.673678,-0.712310,0.124995,-0.490296
1.515625,-0.382212,-0.382212,0.664683,-0.279093,0.219833,-0.382212
1.523438,-0.396478,-0.396478,0.984498,-0.647561,0.228253,-0.396478
1.531250,-0.558616,-0.558616,0.431971,-0.604467,0.355366,-0.558616
1.539062,-0.780631,-0.780631,0.635927,-0.479606,0.164088,-0.780631
1.546875,-0.735407,-0.735407,0.704121,-0.638318,0.088348,-0.735407
1.554688,-1.031431,-1.031431,0.070638,-0.998302,-0.236602,-1.031431
1.562500,-0.862843,-0.862843,0.436129,0.062766,-0.508229,-0.862843
1.570312,-0.669605,-0.669605,0.589648,-0.257585,0.340407,-0.669605
1.578125,-0.836918,-0.836918,0.350017,-1.158303,0.179131,-0.836918
1.585938,-1.049598,-1.049598,0.120211,-0.828189,-0.238332,-1.049598
1.593750,-0.845335,-0.845335,0.280034,-0.687468,0.176823,-0.845335
1.601562,-0.976956,-0.976956,0.272169,-0.865353,-0.158239,-0.976956
1.609375,-0.817226,-0.817226,0.332129,-0.305220,-0.427916,-0.817226
1.617188,-0.752919,-0.752919,0.648889,-0.752797,-0.295379,-0.752919
1.625000,-0.995507,-0.995507,0.205084,-0.978165,-0.136653,-0.995507
1.632812,-1.016180,-1.016180,0.396407,-0.599648,-0.444546,-1.016180
1.640625,-0.971426,-0.971426,0.719807,-0.522949,0.600562,-0.971426
1.648438,-0.873012,-0.873012,0.844959,-0.425401,0.008137,-0.873012
1.656250,-0.585103,-0.585103,0.876051,-0.555320,0.044668,-0.585103
1.664062,-0.767990,-0.767990,0.336491,-1.106831,0.225181,-0.767990
1.671875,-0.859368,-0.859368,0.123101,-0.722320,-0.369986,-0.859368
1.679688,-0.554535,-0.554535,0.931940,-0.196295,0.102780,-0.554535
1.687500,-0.680609,-0.680609,0.572862,-1.003598,0.491708,-0.680609
1.695312,-0.694400,-0.694400,0.398380,-0.549002,-0.675415,-0.694400
1.703125,-0.634014,-0.634014,0.780688,-0.658675,0.458248,-0.634014
1.710938,-0.761242,-0.761242,0.550215,-0.828819,-0.061272,-0.761242
1.718750,-0.754264,-0.754264,0.620198,-0.610861,0.626942,-0.754264
1.726562,-0.873224,-0.873224,0.659439,-0.648456,0.226640,-0.873224
1.734375,-0.769328,-0.769328,0.922593,-0.612053,-0.056690,-0.769328
1.742188,-0.909398,-0.909398,0.557577,-0.830661,-0.042692,-0.909398
1.750000,-0.885011,-0.885011,0.926786,-0.603523,0.005837,-0.885011
1.757812,-0.957868,-0.957868,0.632882,-0.820360,-0.042314,-0.957868
1.765625,-0.877792,-0.877792,0.341910,-0.677530,-0.157829,-0.877792
1.773438,-0.857204,-0.857204,0.615343,-0.800785,0.219905,-0.857204
1.781250,-0.840221,-0.840221,0.485547,-0.917773,-0.308827,-0.840221
1.789062,-0.948780,-0.948780,0.355633,-0.783256,-0.266085,-0.948780
1.796875,-0.915447,-0.915447,0.487671,-0.843906,-0.035672,-0.915447
1.804688,-1.008489,-1.008489,0.619673,-0.767715,0.163338,-1.008489
1.812500,-0.944370,-0.944370,0.574729,-0.931211,-0.124034,-0.944370
1.820312,-1.083304,-1.083304,0.317075,-0.775461,-0.168221,-1.083304
1.828125,-0.869785,-0.869785,0.235453,-0.638023,0.152943,-0.869785
1.835938,-1.010248,-1.010248,0.371440,-0.856387,0.288261,-1.010248
1.843750,-0.746424,-0.746424,0.785624,-0.160860,0.287875,-0.746424
1.851562,-0.692084,-0.692084,0.945217,-0.473380,0.243321,-0.692084
1.859375,-0.687489,-0.687489,1.292576,-0.507816,0.289627,-0.687489
1.867188,-1.130612,-1.130612,0.474265,-1.215570,-0.075359,-1.130612
1.875000,-1.153318,-1.153318,0.413854,-0.576322,-0.021108,-1.153318
1.882812,-1.170297,-1.170297,0.407308,-1.121037,-0.464816,-1.170297
1.890625,-1.193180,-1.193180,0.289221,-0.780369,-0.228011,-1.193180
1.898438,-1.003270,-1.003270,0.978408,-0.344773,0.059509,-1.003270
1.906250,-0.820653,-0.820653,0.894245,-0.566903,0.235240,-0.820653
1.914062,-0.929454,-0.929454,0.424146,-0.867892,-0.166318,-0.929454
1.921875,-0.843387,-0.843387,0.469070,-0.635895,0.030642,-0.843387
1.929688,-0.944751,-0.944751,0.490836,-0.640007,0.146964,-0.944751
1.937500,-0.935997,-0.935997,0.319131,-0.667329,0.089892,-0.935997
1.945312,-0.925139,-0.925139,0.532608,-1.057239,-0.389830,-0.925139
1.953125,-0.832556,-0.832556,0.312057,-0.837639,0.147112,-0.832556
1.960938,-0.838647,-0.838647,0.005699,-1.000575,0.106532,-0.838647
1.968750,-0.800209,-0.800209,-0.078953,-0.750381,0.167814,-0.800209
1.976562,-1.029257,-1.029257,-0.026240,-1.039660,0.046088,-1.029257
1.984375,-0.981527,-0.981527,-0.037075,-0.500896,0.112047,-0.981527
1.992188,-1.013796,-1.013796,0.781103,-0.253172,0.194841,-1.013796
2.000000,-0.779642,-0.779642,0.761159,-0.043159,0.370940,-0.779642
2.007812,-0.981192,-0.981192,0.560515,-0.780797,0.079721,-0.981192
2.015625,-0.909899,-0.909899,0.847575,0.085928,0.476070,-0.909899
2.023438,-0.739863,-0.739863,0.278279,-0.636633,0.281579,-0.739863
2.031250,-0.786046,-0.786046,0.513493,-0.128854,0.102848,-0.786046
2.039062,-0.688548,-0.688548,0.613458,-0.494739,0.316925,-0.688548
2.046875,-0.660042,-0.660042,0.611969,-0.379169,0.226504,-0.660042
2.054688,-0.733077,-0.733077,0.293750,-0.445953,0.235007,-0.733077
2.062500,-0.586643,-0.586643,0.634720,-0.051101,0.254432,-0.586643
2.070312,-0.256174,-0.256174,0.952179,0.264134,0.458211,-0.256174
2.078125,0.135063,0.135063,1.095466,-0.342453,0.192525,0.135063
2.085938,0.180489,0.180489,0.985265,-0.641990,0.013118,0.180489
2.093750,-0.179476,-0.179476,0.438513,-1.131085,-0.286351,-0.179476
2.101562,-0.181786,-0.181786,0.717666,-0.502412,0.093643,-0.181786
2.109375,-0.077539,-0.077539,0.895238,-0.772637,-0.010144,-0.077539
2.117188,-0.238449,-0.238449,0.816770,-0.763499,-0.221238,-0.238449
2.125000,-0.296624,-0.296624,0.905123,-0.665262,-0.119920,-0.296624
2.132812,-0.388370,-0.388370,0.982627,-0.606527,-0.095402,-0.388370
2.140625,-0.600378,-0.600378,1.100930,-0.773342,0.270525,-0.600378
2.148438,-0.433366,-0.433366,1.653584,-0.121413,-0.056947,-0.433366
2.156250,-0.443670,-0.443670,1.528025,-0.728401,0.402978,-0.443670
2.164062,-0.789679,-0.789679,0.548922,-0.885482,0.056652,-0.789679
2.171875,-0.872450,-0.872450,0.550071,-0.324112,-0.112458,-0.872450
2.179688,-0.872408,-0.872408,0.841031,-0.756678,0.227245,-0.872408
2.187500,-0.996373,-0.996373,0.278052,-0.613104,-0.203086,-0.996373
2.195312,-0.861196,-0.861196,0.889482,-0.536278,0.136743,-0.861196
2.203125,-1.069520,-1.069520,0.462189,-0.937034,0.068610,-1.069520
2.210938,-0.966691,-0.966691,0.716224,-0.261995,0.192391,-0.966691
2.218750,-1.022743,-1.022743,0.455624,-0.607690,-0.069534,-1.022743
2.226562,-0.859477,-0.859477,0.427653,-0.450380,-0.025757,-0.859477
2.234375,-0.636165,-0.636165,0.896278,-0.334068,0.244372,-0.636165
2.242188,-0.839601,-0.839601,0.490217,-0.598429,-0.008393,-0.839601
2.250000,-0.708067,-0.708067,0.741735,-0.576077,-0.193549,-0.708067
2.257812,-0.753771,-0.753771,1.027846,-0.525702,0.160484,-0.753771
2.265625,-0.657902,-0.657902,0.880204,-0.878066,0.115373,-0.657902
2.273438,-0.924327,-0.924327,0.458575,-0.595888,0.179378,-0.924327
2.281250,-0.860333,-0.860333,0.958584,-0.624682,-0.048690,-0.860333
2.289062,-1.096219,-1.096219,0.346740,-1.066322,0.242192,-1.096219
2.296875,-1.084368,-1.084368,0.535549,-0.413810,-0.039850,-1.084368
2.304688,-0.903849,-0.903849,0.688990,-0.644313,-0.093792,-0.903849
2.312500,-1.031054,-1.031054,0.209953,-0.999392,-0.308920,-1.031054
2.320312,-1.162078,-1.162078,0.024087,-0.853626,-0.268115,-1.162078
2.328125,-1.051485,-1.051485,0.912450,-0.572172,-0.183051,-1.051485
2.335938,-1.048608,-1.048608,0.464370,-0.864408,-0.182855,-1.048608
2.343750,-0.928037,-0.928037,0.882157,-0.567474,-0.225731,-0.928037
2.351562,-0.927021,-0.927021,0.988569,-0.797822,0.146936,-0.927021
2.359375,-1.062544,-1.062544,-0.004963,-0.980520,-0.441053,-1.062544
2.367188,-0.854525,-0.854525,0.746873,-0.335514,-0.285800,-0.854525
2.375000,-0.845848,-0.845848,0.465707,-0.763925,-0.127242,-0.845848
2.382812,-0.984985,-0.984985,0.409969,-1.032932,-0.377669,-0.984985
2.390625,-0.907435,-0.907435,0.835879,-0.582649,-0.249893,-0.907435
2.398438,-0.879287,-0.879287,1.021802,-1.033639,-0.215431,-0.879287
2.406250,-0.969191,-0.969191,0.726760,-1.020159,0.024114,-0.969191
2.414062,-1.117700,-1.117700,0.520434,-0.711780,-0.040730,-1.117700
2.421875,-0.886499,-0.886499,0.276511,-0.552029,-0.203596,-0.886499
2.429688,-1.036710,-1.036710,0.016435,-0.884068,-0.234329,-1.036710
2.437500,-1.002842,-1.002842,0.310176,-0.391538,-0.286356,-1.002842
2.445312,-0.977129,-0.977129,0.568637,-0.982202,0.312439,-0.977129
2.453125,-1.131226,-1.131226,-0.089750,-0.985972,-0.269485,-1.131226
2.460938,-1.023807,-1.023807,0.338594,-0.541832,0.119868,-1.023807
2.468750,-1.121975,-1.121975,0.387075,-0.981003,-0.606090,-1.121975
2.476562,-1.148485,-1.148485,-0.011155,-0.665254,-0.165027,-1.148485
2.484375,-1.109738,-1.109738,0.141683,-0.712999,-0.330839,-1.109738
2.492188,-0.890112,-0.890112,0.499966,-0.469576,0.290810,-0.890112
2.500000,-1.052442,-1.052442,0.497778,-0.197883,-0.107864,-1.052442
2.507812,-0.129743,-0.129743,1.385470,0.336941,0.496330,-0.129743
2.515625,-0.123134,-0.123134,0.558991,-0.978951,0.133635,-0.123134
2.523438,-0.405239,-0.405239,0.958365,-0.137873,0.089145,-0.405239
2.531250,-0.032996,-0.032996,0.960933,-0.613409,0.282092,-0.032996
2.539062,-0.190951,-0.190951,0.479756,-1.074942,0.098393,-0.190951
2.546875,-0.006616,-0.006616,0.299463,-0.816420,-0.144507,-0.006616
2.554688,-0.008139,-0.008139,1.077108,-0.855377,0.324869,-0.008139
2.562500,0.028857,0.028857,0.828004,-1.307747,-0.133534,0.028857
2.570312,-0.044018,-0.044018,0.611786,-0.927642,-0.270993,-0.044018
2.578125,-0.047024,-0.047024,0.783330,-1.006241,0.108029,-0.047024
2.585938,-0.224086,-0.224086,0.571324,-1.103159,-0.369520,-0.224086
2.593750,-0.156114,-0.156114,0.994237,-0.522739,-0.252192,-0.156114
2.601562,-0.211387,-0.211387,1.618701,-0.480814,0.060098,-0.211387
2.609375,-0.364353,-0.364353,0.546632,-0.952342,0.132163,-0.364353
2.617188,-0.368215,-0.368215,1.067194,-0.400429,-0.118679,-0.368215
2.625000,-0.375337,-0.375337,1.402687,-0.602884,0.221619,-0.375337
2.632812,-0.439300,-0.439300,0.563450,-1.019476,-0.315542,-0.439300
2.640625,-0.423765,-0.423765,0.984103,-0.659828,0.017216,-0.423765
2.648438,-0.476389,-0.476389,0.740327,-1.045948,-0.193452,-0.476389
2.656250,-0.547488,-0.547488,0.528449,-0.827723,0.241124,-0.547488
2.664062,-0.544597,-0.544597,0.107363,-0.856788,0.066513,-0.544597
2.671875,-0.621172,-0.621172,0.543750,-0.652451,0.179693,-0.621172
2.679688,-0.633748,-0.633748,0.669863,-0.732370,0.105814,-0.633748
2.687500,-0.533652,-0.533652,1.111054,-0.665062,0.061350,-0.533652
2.695312,-0.663129,-0.663129,1.029461,-0.814618,0.387976,-0.663129
2.703125,-0.588260,-0.588260,0.676252,-0.686732,0.327875,-0.588260
2.710938,-0.558252,-0.558252,1.147964,-0.645425,0.161868,-0.558252
2.718750,-0.353618,-0.353618,1.245851,-0.145983,0.462674,-0.353618
2.726562,-0.413570,-0.413570,0.676538,-1.140622,0.110509,-0.413570
2.734375,-0.307315,-0.307315,1.262971,-0.520862,0.060427,-0.307315
2.742188,-0.282391,-0.282391,0.872770,-1.331976,-0.173792,-0.282391
2.750000,-0.312959,-0.312959,0.305728,-0.627327,-0.242552,-0.312959
