time_s,amp_env_hilbert_primary,amp_env_hilbert_fullband,amp_env_deriv_hwrect,spectral_flux,anm,amp_env_gammatone
0.710938,-2.239852,-2.239852,-1.527368,-1.629997,-3.323406,-2.239852
0.718750,-2.229835,-2.229835,-1.518295,-1.615455,-3.326265,-2.229835
0.726562,-2.239786,-2.239786,-1.527369,-1.630015,-3.323422,-2.239786
0.734375,-2.229753,-2.229753,-1.518293,-1.615439,-3.326274,-2.229753
0.742188,-2.239719,-2.239719,-1.527371,-1.630032,-3.323437,-2.239719
0.750000,-2.229672,-2.229672,-1.518290,-1.615420,-3.326282,-2.229672
0.757812,-2.239653,-2.239653,-1.527373,-1.630050,-3.323450,-2.239653
0.765625,-2.229590,-2.229590,-1.518290,-1.615403,-3.326292,-2.229590
0.773438,-2.239585,-2.239585,-1.527375,-1.630068,-3.323461,-2.239585
0.781250,-2.229508,-2.229508,-1.518288,-1.615385,-3.326298,-2.229508
0.789062,-2.239519,-2.239519,-1.527377,-1.630085,-3.323473,-2.239519
0.796875,-2.229427,-2.229427,-1.518285,-1.615368,-3.326305,-2.229427
0.804688,-2.239452,-2.239452,-1.527378,-1.630102,-3.323483,-2.239452
0.812500,-2.229345,-2.229345,-1.518283,-1.615350,-3.326312,-2.229345
0.820312,-2.239385,-2.239385,-1.527381,-1.630120,-3.323492,-2.239385
0.828125,-2.229263,-2.229263,-1.518281,-1.615333,-3.326319,-2.229263
0.835938,-2.239318,-2.239318,-1.527381,-1.630138,-3.323499,-2.239318
0.843750,-2.229182,-2.229182,-1.518279,-1.615315,-3.326325,-2.229182
0.851562,-2.239251,-2.239251,-1.527384,-1.630155,-3.323507,-2.239251
0.859375,-2.229100,-2.229100,-1.518277,-1.615298,-3.326332,-2.229100
0.867188,-2.239184,-2.239184,-1.527384,-1.630172,-3.323514,-2.239184
0.875000,-2.229018,-2.229018,-1.518275,-1.615281,-3.326339,-2.229018
0.882812,-2.239117,-2.239117,-1.527387,-1.630190,-3.323522,-2.239117
0.890625,-2.228936,-2.228936,-1.518274,-1.615264,-3.326345,-2.228936
0.898438,-2.239050,-2.239050,-1.527387,-1.630206,-3.323528,-2.239050
0.906250,-2.228853,-2.228853,-1.518271,-1.615246,-3.326350,-2.228853
0.914062,-2.238982,-2.238982,-1.527392,-1.630224,-3.323533,-2.238982
0.921875,-2.228771,-2.228771,-1.518270,-1.615229,-3.326356,-2.228771
0.929688,-2.238914,-2.238914,-1.527392,-1.630241,-3.323537,-2.238914
0.937500,-2.228688,-2.228688,-1.518266,-1.615212,-3.326362,-2.228688
0.945312,-2.238847,-2.238847,-1.527394,-1.630257,-3.323542,-2.238847
0.953125,-2.228606,-2.228606,-1.518264,-1.615196,-3.326366,-2.228606
0.960938,-2.238779,-2.238779,-1.527395,-1.630275,-3.323547,-2.238779
0.968750,-2.228522,-2.228522,-1.518263,-1.615178,-3.326373,-2.228522
0.976562,-2.238711,-2.238711,-1.527398,-1.630292,-3.323549,-2.238711
0.984375,-2.228440,-2.228440,-1.518261,-1.615161,-3.326378,-2.228440
0.992188,-2.238643,-2.238643,-1.527401,-1.630309,-3.323553,-2.238643
1.000000,-2.228357,-2.228357,-1.518258,-1.615144,-3.326383,-2.228357
1.007812,-2.238575,-2.238575,-1.527399,-1.630326,-3.323556,-2.238575
1.015625,-2.228273,-2.228273,-1.518257,-1.615127,-3.326389,-2.228273
1.023438,-2.238507,-2.238507,-1.527403,-1.630343,-3.323560,-2.238507
1.031250,-2.228189,-2.228189,-1.518255,-1.615110,-3.326393,-2.228189
1.039062,-2.238438,-2.238438,-1.527406,-1.630359,-3.323561,-2.238438
1.046875,-2.228106,-2.228106,-1.518253,-1.615094,-3.326400,-2.228106
1.054688,-2.238369,-2.238369,-1.527406,-1.630376,-3.323563,-2.238369
1.062500,-2.228022,-2.228022,-1.518252,-1.615077,-3.326404,-2.228022
1.070312,-2.238300,-2.238300,-1.527408,-1.630393,-3.323565,-2.238300
1.078125,-2.227937,-2.227937,-1.518248,-1.615060,-3.326409,-2.227937
1.085938,-2.238231,-2.238231,-1.527411,-1.630410,-3.323566,-2.238231
1.093750,-2.227853,-2.227853,-1.518246,-1.615043,-3.326414,-2.227853
1.101562,-2.238162,-2.238162,-1.527413,-1.630427,-3.323568,-2.238162
1.109375,-2.227768,-2.227768,-1.518244,-1.615027,-3.326419,-2.227768
1.117188,-2.238092,-2.238092,-1.527416,-1.630444,-3.323569,-2.238092
1.125000,-2.227684,-2.227684,-1.518242,-1.615010,-3.326425,-2.227684
1.132812,-2.238023,-2.238023,-1.527416,-1.630461,-3.323571,-2.238023
1.140625,-2.227599,-2.227599,-1.518240,-1.614993,-3.326429,-2.227599
1.148438,-2.237952,-2.237952,-1.527419,-1.630477,-3.323571,-2.237952
1.156250,-2.227513,-2.227513,-1.518237,-1.614977,-3.326433,-2.227513
1.164062,-2.237882,-2.237882,-1.527421,-1.630494,-3.323572,-2.237882
1.171875,-2.227428,-2.227428,-1.518235,-1.614960,-3.326437,-2.227428
1.179688,-2.237812,-2.237812,-1.527422,-1.630509,-3.323571,-2.237812
1.187500,-2.227342,-2.227342,-1.518233,-1.614942,-3.326444,-2.227342
1.195312,-2.237741,-2.237741,-1.527424,-1.630527,-3.323571,-2.237741
1.203125,-2.227256,-2.227256,-1.518230,-1.614926,-3.326447,-2.227256
1.210938,-2.237670,-2.237670,-1.527428,-1.630544,-3.323573,-2.237670
1.218750,-2.227169,-2.227169,-1.518229,-1.614911,-3.326451,-2.227169
1.226562,-2.237599,-2.237599,-1.527429,-1.630560,-3.323573,-2.237599
1.234375,-2.227082,-2.227082,-1.518227,-1.614894,-3.326456,-2.227082
1.242188,-2.237527,-2.237527,-1.527431,-1.630576,-3.323572,-2.237527
1.250000,-2.226995,-2.226995,-1.518224,-1.614877,-3.326460,-2.226995
1.257812,-2.237455,-2.237455,-1.527433,-1.630594,-3.323571,-2.237455
1.265625,-2.226908,-2.226908,-1.518221,-1.614860,-3.326464,-2.226908
1.273438,-2.237383,-2.237383,-1.527435,-1.630610,-3.323571,-2.237383
1.281250,-2.226821,-2.226821,-1.518219,-1.614844,-3.326469,-2.226821
1.289062,-2.237311,-2.237311,-1.527438,-1.630626,-3.323570,-2.237311
1.296875,-2.226733,-2.226733,-1.518216,-1.614828,-3.326472,-2.226733
1.304688,-2.237238,-2.237238,-1.527439,-1.630643,-3.323569,-2.237238
1.312500,-2.226645,-2.226645,-1.518216,-1.614810,-3.326477,-2.226645
1.320312,-2.237165,-2.237165,-1.527441,-1.630659,-3.323568,-2.237165
1.328125,-2.226556,-2.226556,-1.518213,-1.614795,-3.326481,-2.226556
1.335938,-2.237092,-2.237092,-1.527443,-1.630675,-3.323567,-2.237092
1.343750,-2.226467,-2.226467,-1.518211,-1.614778,-3.326485,-2.226467
1.351562,-2.237018,-2.237018,-1.527445,-1.630692,-3.323566,-2.237018
1.359375,-2.226378,-2.226378,-1.518208,-1.614762,-3.326489,-2.226378
1.367188,-2.236945,-2.236945,-1.527449,-1.630708,-3.323565,-2.236945
1.375000,-2.226288,-2.226288,-1.518206,-1.614745,-3.326492,-2.226288
1.382812,-2.236871,-2.236871,-1.527448,-1.630725,-3.323563,-2.236871
1.390625,-2.226198,-2.226198,-1.518203,-1.614729,-3.326498,-2.226198
1.398438,-2.236795,-2.236795,-1.527452,-1.630741,-3.323562,-2.236795
1.406250,-2.226108,-2.226108,-1.518201,-1.614712,-3.326501,-2.226108
1.414062,-2.236721,-2.236721,-1.527453,-1.630758,-3.323561,-2.236721
1.421875,-2.226017,-2.226017,-1.518198,-1.614696,-3.326504,-2.226017
1.429688,-2.236645,-2.236645,-1.527457,-1.630774,-3.323560,-2.236645
1.437500,-2.225926,-2.225926,-1.518197,-1.614680,-3.326509,-2.225926
1.445312,-2.236569,-2.236569,-1.527458,-1.630790,-3.323558,-2.236569
1.453125,-2.225835,-2.225835,-1.518194,-1.614663,-3.326511,-2.225835
1.460938,-2.236494,-2.236494,-1.527459,-1.630806,-3.323557,-2.236494
1.468750,-2.225743,-2.225743,-1.518192,-1.614647,-3.326516,-2.225743
1.476562,-2.236417,-2.236417,-1.527461,-1.630822,-3.323554,-2.236417
1.484375,-2.225651,-2.225651,-1.518189,-1.614631,-3.326520,-2.225651
1.492188,-2.236340,-2.236340,-1.527466,-1.630840,-3.323553,-2.236340
1.500000,-2.225558,-2.225558,-1.518186,-1.614614,-3.326523,-2.225558
1.507812,-2.236263,-2.236263,-1.527465,-1.630856,-3.323551,-2.236263
1.515625,-2.225465,-2.225465,-1.518184,-1.614597,-3.326528,-2.225465
1.523438,-2.236186,-2.236186,-1.527468,-1.630872,-3.323549,-2.236186
1.531250,-2.225371,-2.225371,-1.518182,-1.614582,-3.326531,-2.225371
1.539062,-2.236107,-2.236107,-1.527472,-1.630888,-3.323546,-2.236107
1.546875,-2.225278,-2.225278,-1.518180,-1.614565,-3.326534,-2.225278
1.554688,-2.236029,-2.236029,-1.527472,-1.630905,-3.323546,-2.236029
1.562500,-2.225183,-2.225183,-1.518178,-1.614548,-3.326538,-2.225183
1.570312,-2.235950,-2.235950,-1.527475,-1.630921,-3.323543,-2.235950
1.578125,-2.225089,-2.225089,-1.518174,-1.614533,-3.326541,-2.225089
1.585938,-2.235871,-2.235871,-1.527477,-1.630937,-3.323541,-2.235871
1.593750,-2.224993,-2.224993,-1.518171,-1.614516,-3.326545,-2.224993
1.601562,-2.235792,-2.235792,-1.527479,-1.630954,-3.323539,-2.235792
1.609375,-2.224898,-2.224898,-1.518170,-1.614500,-3.326548,-2.224898
1.617188,-2.235711,-2.235711,-1.527481,-1.630970,-3.323536,-2.235711
1.625000,-2.224801,-2.224801,-1.518167,-1.614483,-3.326552,-2.224801
1.632812,-2.235631,-2.235631,-1.527485,-1.630987,-3.323533,-2.235631
1.640625,-2.224705,-2.224705,-1.518162,-1.614467,-3.326556,-2.224705
1.648438,-2.235550,-2.235550,-1.527486,-1.631003,-3.323533,-2.235550
1.656250,-2.224607,-2.224607,-1.518163,-1.614450,-3.326559,-2.224607
1.664062,-2.235468,-2.235468,-1.527488,-1.631020,-3.323530,-2.235468
1.671875,-2.224510,-2.224510,-1.518158,-1.614434,-3.326563,-2.224510
1.679688,-2.235386,-2.235386,-1.527490,-1.631035,-3.323529,-2.235386
1.687500,-2.224412,-2.224412,-1.518159,-1.614418,-3.326566,-2.224412
1.695312,-2.235303,-2.235303,-1.527493,-1.631052,-3.323526,-2.235303
1.703125,-2.224313,-2.224313,-1.518155,-1.614402,-3.326569,-2.224313
1.710938,-2.235221,-2.235221,-1.527496,-1.631068,-3.323524,-2.235221
1.718750,-2.224214,-2.224214,-1.518150,-1.614385,-3.326573,-2.224214
1.726562,-2.235137,-2.235137,-1.527497,-1.631085,-3.323521,-2.235137
1.734375,-2.224114,-2.224114,-1.518149,-1.614370,-3.326576,-2.224114
1.742188,-2.235053,-2.235053,-1.527500,-1.631100,-3.323518,-2.235053
1.750000,-2.224014,-2.224014,-1.518145,-1.614352,-3.326579,-2.224014
1.757812,-2.234968,-2.234968,-1.527502,-1.631118,-3.323516,-2.234968
1.765625,-2.223912,-2.223912,-1.518143,-1.614337,-3.326584,-2.223912
1.773438,-2.234883,-2.234883,-1.527504,-1.631134,-3.323513,-2.234883
1.781250,-2.223811,-2.223811,-1.518140,-1.614320,-3.326586,-2.223811
1.789062,-2.234798,-2.234798,-1.527506,-1.631150,-3.323511,-2.234798
1.796875,-2.223709,-2.223709,-1.518138,-1.614304,-3.326589,-2.223709
1.804688,-2.234711,-2.234711,-1.527510,-1.631167,-3.323509,-2.234711
1.812500,-2.223607,-2.223607,-1.518138,-1.614287,-3.326592,-2.223607
1.820312,-2.234625,-2.234625,-1.527510,-1.631183,-3.323506,-2.234625
1.828125,-2.223504,-2.223504,-1.518132,-1.614271,-3.326596,-2.223504
1.835938,-2.234538,-2.234538,-1.527514,-1.631199,-3.323504,-2.234538
1.843750,-2.223400,-2.223400,-1.518132,-1.614255,-3.326599,-2.223400
1.851562,-2.234449,-2.234449,-1.527515,-1.631216,-3.323500,-2.234449
1.859375,-2.223296,-2.223296,-1.518129,-1.614238,-3.326602,-2.223296
1.867188,-2.234361,-2.234361,-1.527518,-1.631232,-3.323498,-2.234361
1.875000,-2.223190,-2.223190,-1.518124,-1.614221,-3.326606,-2.223190
1.882812,-2.234272,-2.234272,-1.527520,-1.631248,-3.323494,-2.234272
1.890625,-2.223085,-2.223085,-1.518121,-1.614204,-3.326608,-2.223085
1.898438,-2.234182,-2.234182,-1.527522,-1.631266,-3.323493,-2.234182
1.906250,-2.222978,-2.222978,-1.518119,-1.614189,-3.326611,-2.222978
1.914062,-2.234092,-2.234092,-1.527524,-1.631282,-3.323490,-2.234092
1.921875,-2.222872,-2.222872,-1.518118,-1.614172,-3.326615,-2.222872
1.929688,-2.234001,-2.234001,-1.527528,-1.631298,-3.323488,-2.234001
1.937500,-2.222764,-2.222764,-1.518115,-1.614155,-3.326617,-2.222764
1.945312,-2.233910,-2.233910,-1.527530,-1.631314,-3.323484,-2.233910
1.953125,-2.222656,-2.222656,-1.518110,-1.614140,-3.326621,-2.222656
1.960938,-2.233817,-2.233817,-1.527531,-1.631330,-3.323483,-2.233817
1.968750,-2.222547,-2.222547,-1.518108,-1.614123,-3.326623,-2.222547
1.976562,-2.233724,-2.233724,-1.527534,-1.631347,-3.323481,-2.233724
1.984375,-2.222437,-2.222437,-1.518107,-1.614106,-3.326627,-2.222437
1.992188,-2.233631,-2.233631,-1.527537,-1.631364,-3.323478,-2.233631
2.000000,-2.222327,-2.222327,-1.518105,-1.614089,-3.326629,-2.222327
2.007812,-2.233536,-2.233536,-1.527539,-1.631380,-3.323475,-2.233536
2.015625,-2.222215,-2.222215,-1.518099,-1.614073,-3.326634,-2.222215
2.023438,-2.233442,-2.233442,-1.527543,-1.631396,-3.323472,-2.233442
2.031250,-2.222104,-2.222104,-1.518095,-1.614057,-3.326637,-2.222104
2.039062,-2.233346,-2.233346,-1.527545,-1.631413,-3.323470,-2.233346
2.046875,-2.221991,-2.221991,-1.518093,-1.614040,-3.326639,-2.221991
2.054688,-2.233249,-2.233249,-1.527548,-1.631430,-3.323467,-2.233249
2.062500,-2.221878,-2.221878,-1.518092,-1.614024,-3.326643,-2.221878
2.070312,-2.233153,-2.233153,-1.527549,-1.631447,-3.323464,-2.233153
2.078125,-2.221764,-2.221764,-1.518087,-1.614007,-3.326643,-2.221764
2.085938,-2.233055,-2.233055,-1.527552,-1.631463,-3.323461,-2.233055
2.093750,-2.221649,-2.221649,-1.518085,-1.613990,-3.326648,-2.221649
2.101562,-2.232956,-2.232956,-1.527552,-1.631480,-3.323459,-2.232956
2.109375,-2.221533,-2.221533,-1.518084,-1.613973,-3.326651,-2.221533
2.117188,-2.232857,-2.232857,-1.527555,-1.631497,-3.323457,-2.232857
2.125000,-2.221416,-2.221416,-1.518079,-1.613957,-3.326653,-2.221416
2.132812,-2.232756,-2.232756,-1.527558,-1.631512,-3.323454,-2.232756
2.140625,-2.221299,-2.221299,-1.518078,-1.613941,-3.326657,-2.221299
2.148438,-2.232655,-2.232655,-1.527562,-1.631530,-3.323452,-2.232655
2.156250,-2.221181,-2.221181,-1.518073,-1.613924,-3.326659,-2.221181
2.164062,-2.232553,-2.232553,-1.527563,-1.631546,-3.323449,-2.232553
2.171875,-2.221062,-2.221062,-1.518071,-1.613907,-3.326662,-2.221062
2.179688,-2.232450,-2.232450,-1.527564,-1.631562,-3.323447,-2.232450
2.187500,-2.220942,-2.220942,-1.518065,-1.613890,-3.326665,-2.220942
2.195312,-2.232347,-2.232347,-1.527569,-1.631580,-3.323444,-2.232347
2.203125,-2.220821,-2.220821,-1.518066,-1.613875,-3.326668,-2.220821
2.210938,-2.232242,-2.232242,-1.527570,-1.631596,-3.323442,-2.232242
2.218750,-2.220699,-2.220699,-1.518061,-1.613857,-3.326670,-2.220699
2.226562,-2.232138,-2.232138,-1.527573,-1.631613,-3.323438,-2.232138
2.234375,-2.220576,-2.220576,-1.518059,-1.613840,-3.326674,-2.220576
2.242188,-2.232031,-2.232031,-1.527576,-1.631629,-3.323436,-2.232031
2.250000,-2.220453,-2.220453,-1.518056,-1.613823,-3.326675,-2.220453
2.257812,-2.231924,-2.231924,-1.527578,-1.631646,-3.323434,-2.231924
2.265625,-2.220328,-2.220328,-1.518053,-1.613807,-3.326679,-2.220328
2.273438,-2.231816,-2.231816,-1.527581,-1.631664,-3.323431,-2.231816
2.281250,-2.220202,-2.220202,-1.518050,-1.613791,-3.326681,-2.220202
2.289062,-2.231707,-2.231707,-1.527584,-1.631680,-3.323428,-2.231707
2.296875,-2.220076,-2.220076,-1.518045,-1.613773,-3.326685,-2.220076
2.304688,-2.231596,-2.231596,-1.527587,-1.631697,-3.323425,-2.231596
2.312500,-2.219949,-2.219949,-1.518044,-1.613757,-3.326688,-2.219949
2.320312,-2.231485,-2.231485,-1.527588,-1.631714,-3.323424,-2.231485
2.328125,-2.219820,-2.219820,-1.518041,-1.613739,-3.326690,-2.219820
2.335938,-2.231374,-2.231374,-1.527592,-1.631731,-3.323421,-2.231374
2.343750,-2.219690,-2.219690,-1.518038,-1.613723,-3.326692,-2.219690
2.351562,-2.231261,-2.231261,-1.527596,-1.631747,-3.323419,-2.231261
2.359375,-2.219559,-2.219559,-1.518035,-1.613706,-3.326694,-2.219559
2.367188,-2.231146,-2.231146,-1.527596,-1.631765,-3.323416,-2.231146
2.375000,-2.219427,-2.219427,-1.518031,-1.613689,-3.326697,-2.219427
2.382812,-2.231031,-2.231031,-1.527598,-1.631781,-3.323414,-2.231031
2.390625,-2.219295,-2.219295,-1.518029,-1.613672,-3.326700,-2.219295
2.398438,-2.230915,-2.230915,-1.527603,-1.631799,-3.323412,-2.230915
2.406250,-2.219161,-2.219161,-1.518026,-1.613655,-3.326702,-2.219161
2.414062,-2.230797,-2.230797,-1.527604,-1.631816,-3.323409,-2.230797
2.421875,-2.219025,-2.219025,-1.518024,-1.613638,-3.326704,-2.219025
2.429688,-2.230679,-2.230679,-1.527608,-1.631833,-3.323407,-2.230679
2.437500,-2.218889,-2.218889,-1.518020,-1.613621,-3.326707,-2.218889
2.445312,-2.230559,-2.230559,-1.527608,-1.631849,-3.323404,-2.230559
2.453125,-2.218751,-2.218751,-1.518018,-1.613604,-3.326710,-2.218751
2.460938,-2.230438,-2.230438,-1.527609,-1.631866,-3.323401,-2.230438
2.468750,-2.218612,-2.218612,-1.518014,-1.613587,-3.326711,-2.218612
2.476562,-2.230315,-2.230315,-1.527613,-1.631883,-3.323400,-2.230315
2.484375,-2.218472,-2.218472,-1.518008,-1.613570,-3.326715,-2.218472
2.492188,-2.230192,-2.230192,-1.527617,-1.631901,-3.323396,-2.230192
2.500000,-2.218330,-2.218330,-1.518007,-1.613553,-3.326715,-2.218330
2.507812,-2.230067,-2.230067,-1.527619,-1.631918,-3.323394,-2.230067
2.515625,-2.218188,-2.218188,-1.518003,-1.613535,-3.326718,-2.218188
2.523438,-2.229941,-2.229941,-1.527623,-1.631935,-3.323391,-2.229941
2.531250,-2.218044,-2.218044,-1.518001,-1.613517,-3.326721,-2.218044
2.539062,-2.229814,-2.229814,-1.527625,-1.631953,-3.323389,-2.229814
2.546875,-2.217898,-2.217898,-1.517997,-1.613501,-3.326723,-2.217898
2.554688,-2.229686,-2.229686,-1.527626,-1.631970,-3.323388,-2.229686
2.562500,-2.217751,-2.217751,-1.517991,-1.613485,-3.326725,-2.217751
2.570312,-2.229555,-2.229555,-1.527631,-1.631986,-3.323386,-2.229555
2.578125,-2.217603,-2.217603,-1.517988,-1.613467,-3.326728,-2.217603
2.585938,-2.229424,-2.229424,-1.527632,-1.632004,-3.323383,-2.229424
2.593750,-2.217453,-2.217453,-1.517987,-1.613448,-3.326730,-2.217453
2.601562,-2.229291,-2.229291,-1.527634,-1.632021,-3.323380,-2.229291
2.609375,-2.217301,-2.217301,-1.517983,-1.613432,-3.326732,-2.217301
2.617188,-2.229157,-2.229157,-1.527638,-1.632039,-3.323379,-2.229157
2.625000,-2.217148,-2.217148,-1.517981,-1.613415,-3.326735,-2.217148
2.632812,-2.229020,-2.229020,-1.527638,-1.632056,-3.323377,-2.229020
