time_s,amp_env_hilbert_primary,amp_env_hilbert_fullband,amp_env_deriv_hwrect,spectral_flux,anm,amp_env_gammatone
0.523438,-2.314857,-2.314857,-1.616556,-1.732243,-4.109447,-2.314857
0.531250,-2.316588,-2.316588,-1.616607,-1.735561,-4.126757,-2.316588
0.539062,-2.314896,-2.314896,-1.616553,-1.732185,-4.109639,-2.314896
0.546875,-2.316681,-2.316681,-1.616609,-1.735620,-4.126708,-2.316681
0.554688,-2.314935,-2.314935,-1.616552,-1.732125,-4.109812,-2.314935
0.562500,-2.316774,-2.316774,-1.616611,-1.735680,-4.126649,-2.316774
0.570312,-2.314974,-2.314974,-1.616552,-1.732065,-4.109971,-2.314974
0.578125,-2.316864,-2.316864,-1.616613,-1.735741,-4.126592,-2.316864
0.585938,-2.315009,-2.315009,-1.616550,-1.732004,-4.110114,-2.315009
0.593750,-2.316953,-2.316953,-1.616617,-1.735801,-4.126531,-2.316953
0.601562,-2.315043,-2.315043,-1.616548,-1.731944,-4.110248,-2.315043
0.609375,-2.317042,-2.317042,-1.616617,-1.735863,-4.126474,-2.317042
0.617188,-2.315076,-2.315076,-1.616548,-1.731881,-4.110368,-2.315076
0.625000,-2.317130,-2.317130,-1.616619,-1.735925,-4.126414,-2.317130
0.632812,-2.315108,-2.315108,-1.616547,-1.731819,-4.110483,-2.315108
0.640625,-2.317216,-2.317216,-1.616621,-1.735987,-4.126360,-2.317216
0.648438,-2.315140,-2.315140,-1.616547,-1.731756,-4.110588,-2.315140
0.656250,-2.317303,-2.317303,-1.616622,-1.736051,-4.126303,-2.317303
0.664062,-2.315169,-2.315169,-1.616548,-1.731692,-4.110685,-2.315169
0.671875,-2.317388,-2.317388,-1.616623,-1.736115,-4.126251,-2.317388
0.679688,-2.315197,-2.315197,-1.616547,-1.731628,-4.110774,-2.315197
0.687500,-2.317473,-2.317473,-1.616624,-1.736180,-4.126201,-2.317473
0.695312,-2.315226,-2.315226,-1.616547,-1.731563,-4.110858,-2.315226
0.703125,-2.317558,-2.317558,-1.616625,-1.736245,-4.126153,-2.317558
0.710938,-2.315252,-2.315252,-1.616547,-1.731497,-4.110938,-2.315252
0.718750,-2.317641,-2.317641,-1.616627,-1.736311,-4.126103,-2.317641
0.726562,-2.315277,-2.315277,-1.616547,-1.731430,-4.111010,-2.315277
0.734375,-2.317725,-2.317725,-1.616629,-1.736378,-4.126064,-2.317725
0.742188,-2.315301,-2.315301,-1.616547,-1.731363,-4.111078,-2.315301
0.750000,-2.317808,-2.317808,-1.616627,-1.736446,-4.126021,-2.317808
0.757812,-2.315324,-2.315324,-1.616547,-1.731294,-4.111139,-2.315324
0.765625,-2.317891,-2.317891,-1.616627,-1.736516,-4.125985,-2.317891
0.773438,-2.315348,-2.315348,-1.616547,-1.731224,-4.111198,-2.315348
0.781250,-2.317973,-2.317973,-1.616629,-1.736586,-4.125946,-2.317973
0.789062,-2.315370,-2.315370,-1.616548,-1.731154,-4.111252,-2.315370
0.796875,-2.318056,-2.318056,-1.616628,-1.736657,-4.125913,-2.318056
0.804688,-2.315390,-2.315390,-1.616548,-1.731082,-4.111307,-2.315390
0.812500,-2.318138,-2.318138,-1.616629,-1.736729,-4.125884,-2.318138
0.820312,-2.315409,-2.315409,-1.616549,-1.731009,-4.111352,-2.315409
0.828125,-2.318220,-2.318220,-1.616629,-1.736803,-4.125853,-2.318220
0.835938,-2.315429,-2.315429,-1.616550,-1.730935,-4.111397,-2.315429
0.843750,-2.318302,-2.318302,-1.616629,-1.736878,-4.125827,-2.318302
0.851562,-2.315448,-2.315448,-1.616553,-1.730859,-4.111440,-2.315448
0.859375,-2.318383,-2.318383,-1.616627,-1.736953,-4.125802,-2.318383
0.867188,-2.315465,-2.315465,-1.616554,-1.730784,-4.111473,-2.315465
0.875000,-2.318466,-2.318466,-1.616628,-1.737030,-4.125782,-2.318466
0.882812,-2.315482,-2.315482,-1.616554,-1.730705,-4.111508,-2.315482
0.890625,-2.318548,-2.318548,-1.616627,-1.737109,-4.125764,-2.318548
0.898438,-2.315498,-2.315498,-1.616556,-1.730625,-4.111539,-2.315498
0.906250,-2.318630,-2.318630,-1.616627,-1.737188,-4.125749,-2.318630
0.914062,-2.315512,-2.315512,-1.616556,-1.730546,-4.111568,-2.315512
0.921875,-2.318713,-2.318713,-1.616627,-1.737270,-4.125733,-2.318713
0.929688,-2.315527,-2.315527,-1.616558,-1.730463,-4.111592,-2.315527
0.937500,-2.318795,-2.318795,-1.616625,-1.737353,-4.125721,-2.318795
0.945312,-2.315540,-2.315540,-1.616561,-1.730380,-4.111615,-2.315540
0.953125,-2.318879,-2.318879,-1.616624,-1.737438,-4.125713,-2.318879
0.960938,-2.315553,-2.315553,-1.616562,-1.730294,-4.111633,-2.315553
0.968750,-2.318962,-2.318962,-1.616622,-1.737525,-4.125704,-2.318962
0.976562,-2.315564,-2.315564,-1.616564,-1.730206,-4.111652,-2.315564
0.984375,-2.319046,-2.319046,-1.616621,-1.737612,-4.125702,-2.319046
0.992188,-2.315575,-2.315575,-1.616566,-1.730118,-4.111661,-2.315575
1.000000,-2.319130,-2.319130,-1.616620,-1.737703,-4.125698,-2.319130
1.007812,-2.315586,-2.315586,-1.616568,-1.730027,-4.111673,-2.315586
1.015625,-2.319215,-2.319215,-1.616617,-1.737795,-4.125695,-2.319215
1.023438,-2.315595,-2.315595,-1.616571,-1.729934,-4.111683,-2.315595
1.031250,-2.319301,-2.319301,-1.616616,-1.737888,-4.125699,-2.319301
1.039062,-2.315604,-2.315604,-1.616573,-1.729840,-4.111689,-2.315604
1.046875,-2.319387,-2.319387,-1.616614,-1.737984,-4.125704,-2.319387
1.054688,-2.315611,-2.315611,-1.616575,-1.729742,-4.111690,-2.315611
1.062500,-2.319474,-2.319474,-1.616613,-1.738083,-4.125710,-2.319474
1.070312,-2.315619,-2.315619,-1.616578,-1.729643,-4.111691,-2.315619
1.078125,-2.319562,-2.319562,-1.616609,-1.738183,-4.125719,-2.319562
1.085938,-2.315624,-2.315624,-1.616581,-1.729542,-4.111688,-2.315624
1.093750,-2.319650,-2.319650,-1.616609,-1.738285,-4.125731,-2.319650
1.101562,-2.315629,-2.315629,-1.616582,-1.729437,-4.111679,-2.315629
1.109375,-2.319739,-2.319739,-1.616607,-1.738390,-4.125745,-2.319739
1.117188,-2.315634,-2.315634,-1.616586,-1.729330,-4.111674,-2.315634
1.125000,-2.319829,-2.319829,-1.616605,-1.738499,-4.125763,-2.319829
1.132812,-2.315637,-2.315637,-1.616588,-1.729221,-4.111660,-2.315637
1.140625,-2.319920,-2.319920,-1.616602,-1.738610,-4.125779,-2.319920
1.148438,-2.315640,-2.315640,-1.616592,-1.729110,-4.111644,-2.315640
1.156250,-2.320014,-2.320014,-1.616599,-1.738723,-4.125802,-2.320014
1.164062,-2.315641,-2.315641,-1.616597,-1.728994,-4.111630,-2.315641
1.171875,-2.320106,-2.320106,-1.616596,-1.738839,-4.125828,-2.320106
1.179688,-2.315642,-2.315642,-1.616599,-1.728876,-4.111609,-2.315642
1.187500,-2.320200,-2.320200,-1.616592,-1.738960,-4.125855,-2.320200
1.195312,-2.315641,-2.315641,-1.616605,-1.728754,-4.111585,-2.315641
1.203125,-2.320297,-2.320297,-1.616589,-1.739083,-4.125883,-2.320297
1.210938,-2.315639,-2.315639,-1.616608,-1.728629,-4.111560,-2.315639
1.218750,-2.320394,-2.320394,-1.616585,-1.739209,-4.125919,-2.320394
1.226562,-2.315637,-2.315637,-1.616613,-1.728501,-4.111529,-2.315637
1.234375,-2.320494,-2.320494,-1.616581,-1.739340,-4.125953,-2.320494
1.242188,-2.315634,-2.315634,-1.616616,-1.728369,-4.111495,-2.315634
1.250000,-2.320595,-2.320595,-1.616578,-1.739475,-4.125991,-2.320595
1.257812,-2.315630,-2.315630,-1.616620,-1.728232,-4.111461,-2.315630
1.265625,-2.320697,-2.320697,-1.616574,-1.739612,-4.126037,-2.320697
1.273438,-2.315623,-2.315623,-1.616626,-1.728092,-4.111421,-2.315623
1.281250,-2.320801,-2.320801,-1.616569,-1.739755,-4.126080,-2.320801
1.289062,-2.315616,-2.315616,-1.616630,-1.727947,-4.111376,-2.315616
1.296875,-2.320907,-2.320907,-1.616566,-1.739903,-4.126130,-2.320907
1.304688,-2.315607,-2.315607,-1.616635,-1.727797,-4.111327,-2.315607
1.312500,-2.321015,-2.321015,-1.616560,-1.740055,-4.126182,-2.321015
1.320312,-2.315597,-2.315597,-1.616640,-1.727642,-4.111278,-2.315597
1.328125,-2.321125,-2.321125,-1.616558,-1.740212,-4.126241,-2.321125
1.335938,-2.315586,-2.315586,-1.616645,-1.727483,-4.111223,-2.315586
1.343750,-2.321238,-2.321238,-1.616552,-1.740375,-4.126300,-2.321238
1.351562,-2.315574,-2.315574,-1.616652,-1.727318,-4.111162,-2.315574
1.359375,-2.321353,-2.321353,-1.616545,-1.740542,-4.126366,-2.321353
1.367188,-2.315560,-2.315560,-1.616658,-1.727147,-4.111096,-2.315560
1.375000,-2.321472,-2.321472,-1.616541,-1.740717,-4.126436,-2.321472
1.382812,-2.315544,-2.315544,-1.616665,-1.726969,-4.111028,-2.315544
1.390625,-2.321592,-2.321592,-1.616535,-1.740897,-4.126512,-2.321592
1.398438,-2.315526,-2.315526,-1.616672,-1.726786,-4.110956,-2.315526
1.406250,-2.321716,-2.321716,-1.616527,-1.741084,-4.126587,-2.321716
1.414062,-2.315506,-2.315506,-1.616680,-1.726595,-4.110877,-2.315506
1.421875,-2.321843,-2.321843,-1.616522,-1.741279,-4.126675,-2.321843
1.429688,-2.315486,-2.315486,-1.616686,-1.726396,-4.110792,-2.315486
1.437500,-2.321974,-2.321974,-1.616513,-1.741481,-4.126764,-2.321974
1.445312,-2.315463,-2.315463,-1.616697,-1.726190,-4.110699,-2.315463
1.453125,-2.322085,-2.322085,-1.616514,-1.741691,-4.126862,-2.322085
1.460938,-2.315353,-2.315353,-1.616698,-1.725976,-4.110602,-2.315353
1.468750,-2.322110,-2.322110,-1.616501,-1.741910,-4.126964,-2.322110
1.476562,-2.315213,-2.315213,-1.616707,-1.725752,-4.110500,-2.315213
1.484375,-2.322139,-2.322139,-1.616494,-1.742139,-4.127073,-2.322139
1.492188,-2.315067,-2.315067,-1.616716,-1.725519,-4.110390,-2.315067
1.500000,-2.322171,-2.322171,-1.616487,-1.742377,-4.127189,-2.322171
1.507812,-2.314918,-2.314918,-1.616724,-1.725275,-4.110272,-2.314918
1.515625,-2.322206,-2.322206,-1.616479,-1.742626,-4.127314,-2.322206
1.523438,-2.314763,-2.314763,-1.616735,-1.725021,-4.110145,-2.314763
1.531250,-2.322242,-2.322242,-1.616470,-1.742887,-4.127446,-2.322242
1.539062,-2.314602,-2.314602,-1.616744,-1.724754,-4.110009,-2.314602
1.546875,-2.322284,-2.322284,-1.616460,-1.743160,-4.127588,-2.322284
1.554688,-2.314435,-2.314435,-1.616754,-1.724474,-4.109862,-2.314435
1.562500,-2.322329,-2.322329,-1.616451,-1.743445,-4.127739,-2.322329
1.570312,-2.314261,-2.314261,-1.616767,-1.724180,-4.109709,-2.314261
1.578125,-2.322377,-2.322377,-1.616441,-1.743747,-4.127901,-2.322377
1.585938,-2.314081,-2.314081,-1.616778,-1.723873,-4.109545,-2.314081
1.593750,-2.322429,-2.322429,-1.616431,-1.744063,-4.128076,-2.322429
1.601562,-2.313892,-2.313892,-1.616789,-1.723548,-4.109365,-2.313892
1.609375,-2.322485,-2.322485,-1.616420,-1.744396,-4.128260,-2.322485
1.617188,-2.313695,-2.313695,-1.616802,-1.723205,-4.109173,-2.313695
1.625000,-2.322547,-2.322547,-1.616409,-1.744747,-4.128460,-2.322547
1.632812,-2.313487,-2.313487,-1.616813,-1.722844,-4.108967,-2.313487
1.640625,-2.322613,-2.322613,-1.616399,-1.745119,-4.128675,-2.322613
1.648438,-2.313271,-2.313271,-1.616827,-1.722462,-4.108746,-2.313271
1.656250,-2.322686,-2.322686,-1.616386,-1.745512,-4.128908,-2.322686
1.664062,-2.313042,-2.313042,-1.616841,-1.722057,-4.108507,-2.313042
1.671875,-2.322766,-2.322766,-1.616374,-1.745931,-4.129156,-2.322766
1.679688,-2.312801,-2.312801,-1.616855,-1.721627,-4.108249,-2.312801
1.687500,-2.322853,-2.322853,-1.616360,-1.746375,-4.129425,-2.322853
1.695312,-2.312546,-2.312546,-1.616871,-1.721168,-4.107969,-2.312546
1.703125,-2.322947,-2.322947,-1.616347,-1.746848,-4.129718,-2.322947
1.710938,-2.312274,-2.312274,-1.616888,-1.720678,-4.107665,-2.312274
1.718750,-2.323051,-2.323051,-1.616332,-1.747355,-4.130036,-2.323051
1.726562,-2.311985,-2.311985,-1.616904,-1.720154,-4.107334,-2.311985
1.734375,-2.323165,-2.323165,-1.616317,-1.747897,-4.130383,-2.323165
1.742188,-2.311677,-2.311677,-1.616922,-1.719592,-4.106973,-2.311677
1.750000,-2.323290,-2.323290,-1.616303,-1.748480,-4.130765,-2.323290
1.757812,-2.311345,-2.311345,-1.616941,-1.718986,-4.106576,-2.311345
1.765625,-2.323429,-2.323429,-1.616286,-1.749109,-4.131181,-2.323429
1.773438,-2.310987,-2.310987,-1.616961,-1.718332,-4.106140,-2.310987
1.781250,-2.323582,-2.323582,-1.616272,-1.749790,-4.131639,-2.323582
1.789062,-2.310599,-2.310599,-1.616981,-1.717623,-4.105658,-2.310599
1.796875,-2.323751,-2.323751,-1.616253,-1.750531,-4.132148,-2.323751
1.804688,-2.310176,-2.310176,-1.617002,-1.716849,-4.105124,-2.310176
1.812500,-2.323941,-2.323941,-1.616238,-1.751339,-4.132716,-2.323941
1.820312,-2.309711,-2.309711,-1.617026,-1.716003,-4.104526,-2.309711
1.828125,-2.324153,-2.324153,-1.616219,-1.752227,-4.133346,-2.324153
1.835938,-2.309198,-2.309198,-1.617049,-1.715070,-4.103855,-2.309198
1.843750,-2.324394,-2.324394,-1.616202,-1.753208,-4.134062,-2.324394
1.851562,-2.308623,-2.308623,-1.617069,-1.714036,-4.103096,-2.308623
1.859375,-2.324666,-2.324666,-1.616188,-1.754300,-4.134871,-2.324666
1.867188,-2.307974,-2.307974,-1.617092,-1.712881,-4.102230,-2.307974
1.875000,-2.324976,-2.324976,-1.616174,-1.755527,-4.135798,-2.324976
1.882812,-2.307231,-2.307231,-1.617111,-1.711576,-4.101234,-2.307231
1.890625,-2.325332,-2.325332,-1.616167,-1.756918,-4.136870,-2.325332
1.898438,-2.306365,-2.306365,-1.617124,-1.710085,-4.100075,-2.306365
1.906250,-2.325743,-2.325743,-1.616164,-1.758520,-4.138130,-2.325743
1.914062,-2.305332,-2.305332,-1.617125,-1.708354,-4.098709,-2.305332
1.921875,-2.326218,-2.326218,-1.616180,-1.760401,-4.139624,-2.326218
1.929688,-2.304060,-2.304060,-1.617096,-1.706296,-4.097072,-2.304060
1.937500,-2.326756,-2.326756,-1.616231,-1.762674,-4.141426,-2.326756
1.945312,-2.302410,-2.302410,-1.616994,-1.703756,-4.095079,-2.302410
1.953125,-2.327313,-2.327313,-1.616383,-1.765574,-4.143640,-2.327313
1.960938,-2.300026,-2.300026,-1.616600,-1.700324,-4.092606,-2.300026
1.968750,-2.327497,-2.327497,-1.617007,-1.769971,-4.146403,-2.327497
1.976562,-2.294010,-2.294010,-1.608854,-1.683293,-4.089550,-2.294010
1.984375,-2.326572,-2.326572,-1.601876,-1.758565,-4.148370,-2.326572
1.992188,-2.293236,-2.293236,-1.607716,-1.688762,-4.083317,-2.293236
2.000000,-2.331476,-2.331476,-1.608956,-1.770681,-4.155563,-2.331476
2.007812,-2.290203,-2.290203,-1.610911,-1.677934,-4.078910,-2.290203
2.015625,-2.337755,-2.337755,-1.605709,-1.778861,-4.160508,-2.337755
2.023438,-2.283746,-2.283746,-1.605606,-1.660297,-4.074265,-2.283746
2.031250,-2.340501,-2.340501,-1.578218,-1.745532,-4.107167,-2.340501
2.039062,-2.241531,-2.241531,-1.543229,-1.579765,-3.707062,-2.241531
2.046875,-2.360310,-2.360310,-1.555462,-1.790530,-3.869505,-2.360310
2.054688,-1.851505,-1.851505,-1.424816,-0.716406,-2.738797,-1.851505
2.062500,-0.028844,-0.028844,-1.170839,0.277847,0.451087,-0.028844
2.070312,0.628780,0.628780,-1.095897,-0.881394,2.088339,0.628780
2.078125,2.271035,2.271035,-1.060317,-0.496182,0.801396,2.271035
2.085938,2.321146,2.321146,-1.056782,-0.116650,0.722198,2.321146
2.093750,2.890087,2.890087,-1.009891,-0.281201,0.754637,2.890087
2.101562,1.436704,1.436704,-1.042766,-0.338174,0.306432,1.436704
2.109375,0.403536,0.403536,-1.024558,-0.756848,0.548831,0.403536
2.117188,0.322317,0.322317,-0.912020,0.320024,0.531484,0.322317
2.125000,0.813156,0.813156,-0.897034,-0.442299,0.455635,0.813156
2.132812,1.221301,1.221301,-0.811643,0.012920,0.432682,1.221301
2.140625,0.968847,0.968847,-0.946641,-0.652764,0.409414,0.968847
2.148438,0.984239,0.984239,-0.898410,-0.140935,-0.034704,0.984239
2.156250,0.719442,0.719442,-0.883080,-0.744216,-0.029708,0.719442
2.164062,0.742740,0.742740,-0.913133,-0.141148,-0.032836,0.742740
2.171875,0.834433,0.834433,-0.884523,-0.350817,-0.074742,0.834433
2.179688,1.210145,1.210145,-0.718080,0.054950,0.143797,1.210145
2.187500,1.171088,1.171088,-0.884870,-0.710180,-0.180174,1.171088
2.195312,0.851404,0.851404,-0.794209,0.334536,-0.124708,0.851404
2.203125,0.638211,0.638211,-0.800447,-0.083950,-0.255741,0.638211
2.210938,0.525098,0.525098,-0.894640,-0.400293,-0.406852,0.525098
2.218750,0.431182,0.431182,-0.847648,-0.069592,-0.261275,0.431182
2.226562,0.284752,0.284752,-0.856976,-0.806331,-0.550824,0.284752
2.234375,0.064993,0.064993,-0.794739,0.055308,-0.281615,0.064993
2.242188,-0.215967,-0.215967,-0.763569,-0.699149,-0.029134,-0.215967
2.250000,-0.180982,-0.180982,-0.798079,-0.069461,-0.332872,-0.180982
2.257812,0.001458,0.001458,-0.861158,-0.072409,-0.147302,0.001458
2.265625,-0.043335,-0.043335,-0.745069,-0.423803,-0.116472,-0.043335
2.273438,0.111275,0.111275,-0.588571,-0.137178,-0.351202,0.111275
2.281250,0.014628,0.014628,-0.869225,-0.576142,-0.323455,0.014628
2.289062,0.358593,0.358593,-0.660448,0.278993,-0.207687,0.358593
2.296875,0.464741,0.464741,-0.634192,-0.495141,0.117147,0.464741
2.304688,0.328214,0.328214,-0.888297,-0.297539,-0.458099,0.328214
2.312500,0.578187,0.578187,-0.828531,0.076942,-0.719527,0.578187
2.320312,0.182596,0.182596,-0.887134,-0.305984,-0.293161,0.182596
2.328125,0.332595,0.332595,-0.853397,-0.127806,-0.154926,0.332595
2.335938,0.708106,0.708106,-0.906713,-0.123745,-0.407835,0.708106
2.343750,0.793522,0.793522,-0.745691,-0.267328,-0.561184,0.793522
2.351562,0.886092,0.886092,-0.826883,-0.350505,-0.234530,0.886092
2.359375,0.671172,0.671172,-0.837822,-0.099420,-0.246095,0.671172
2.367188,0.554669,0.554669,-0.780763,-0.581830,-0.262957,0.554669
2.375000,0.581949,0.581949,-0.849771,-0.546511,-0.733630,0.581949
2.382812,0.643824,0.643824,-0.612953,0.292770,-0.101594,0.643824
2.390625,1.016061,1.016061,-0.657585,-0.310610,-0.082718,1.016061
2.398438,0.801971,0.801971,-0.791582,-0.033262,-0.220604,0.801971
2.406250,0.553326,0.553326,-0.712909,-0.308240,-0.114690,0.553326
2.414062,0.337588,0.337588,-0.702169,-0.306792,-0.361068,0.337588
2.421875,0.364597,0.364597,-0.797561,-0.331439,-0.113084,0.364597
2.429688,0.492432,0.492432,-0.721379,-0.403000,-0.440600,0.492432
2.437500,0.594123,0.594123,-0.604147,-0.241010,-0.345834,0.594123
2.445312,0.526511,0.526511,-0.801391,-0.428602,-0.361732,0.526511
2.453125,0.530544,0.530544,-0.739019,-0.397670,-0.511048,0.530544
2.460938,0.727984,0.727984,-0.639889,-0.220032,-0.442057,0.727984
2.468750,0.597899,0.597899,-0.709148,-0.339459,-0.334646,0.597899
2.476562,0.682101,0.682101,-0.743861,-0.463612,-0.251739,0.682101
2.484375,0.940236,0.940236,-0.794683,-0.361283,-0.596649,0.940236
2.492188,0.933544,0.933544,-0.818398,-0.522732,-0.798438,0.933544
2.500000,0.980180,0.980180,-0.836838,-0.196807,-0.503731,0.980180
2.507812,0.741384,0.741384,-0.845050,-0.867754,-0.741378,0.741384
2.515625,0.706184,0.706184,-0.800256,0.186491,-0.419795,0.706184
2.523438,0.658685,0.658685,-0.756961,-0.744813,-0.458072,0.658685
2.531250,0.843269,0.843269,-0.789785,0.000194,-0.418119,0.843269
2.539062,0.916152,0.916152,-0.937564,-0.809550,-0.548182,0.916152
2.546875,1.033457,1.033457,-0.824709,0.229021,-0.354080,1.033457
2.554688,0.983479,0.983479,-0.846654,-0.997513,-0.321050,0.983479
2.562500,1.056066,1.056066,-0.779345,-0.020240,-0.332869,1.056066
2.570312,0.834196,0.834196,-0.880686,-0.767759,-0.357210,0.834196
2.578125,1.176300,1.176300,-0.708531,0.677183,-0.271208,1.176300
2.585938,1.259796,1.259796,-0.693672,-0.861478,-0.184568,1.259796
2.593750,0.906069,0.906069,-0.849167,-0.100354,-0.199793,0.906069
2.601562,1.042071,1.042071,-0.774358,-0.363719,-0.031605,1.042071
2.609375,0.934830,0.934830,-0.689796,0.080462,-0.305155,0.934830
2.617188,1.050611,1.050611,-0.643155,-0.408218,-0.071589,1.050611
2.625000,1.112271,1.112271,-0.606394,-0.080304,-0.128600,1.112271
2.632812,1.045175,1.045175,-0.543056,-0.389255,-0.111641,1.045175
2.640625,0.913727,0.913727,-0.662147,-0.402391,0.000939,0.913727
2.648438,0.917034,0.917034,-0.682670,-0.340786,-0.159471,0.917034
2.656250,0.996090,0.996090,-0.800672,-0.507793,-0.243794,0.996090
2.664062,1.132610,1.132610,-0.724993,0.096221,-0.597620,1.132610
2.671875,1.342686,1.342686,-0.573143,-0.455750,-0.189748,1.342686
2.679688,1.364565,1.364565,-0.661693,-0.139232,-0.248716,1.364565
