time_s,amp_env_hilbert_primary,amp_env_hilbert_fullband,amp_env_deriv_hwrect,spectral_flux,anm,amp_env_gammatone
0.515625,0.830533,0.830533,-1.000204,-1.121075,-0.865785,0.830533
0.523438,0.891114,0.891114,-0.956414,-1.320541,-0.882378,0.891114
0.531250,1.466488,1.466488,-1.066266,-1.039201,-0.792016,1.466488
0.539062,0.665012,0.665012,-1.027459,-1.336856,-1.109621,0.665012
0.546875,0.626273,0.626273,-0.929717,-0.953476,-1.175595,0.626273
0.554688,1.206519,1.206519,-1.006492,-1.244861,-1.103305,1.206519
0.562500,-0.780599,-0.780599,-0.930128,-1.018724,-1.373016,-0.780599
0.570312,1.731861,1.731861,-0.850073,-0.811057,-1.405134,1.731861
0.578125,-0.365469,-0.365469,-0.970213,-1.519653,-1.191573,-0.365469
0.585938,1.458575,1.458575,-0.993006,-0.905377,-1.720445,1.458575
0.593750,0.017364,0.017364,-1.048992,-1.581396,-1.425687,0.017364
0.601562,0.875601,0.875601,-1.005089,-0.766679,-1.695685,0.875601
0.609375,0.897789,0.897789,-1.033011,-1.376700,-1.010222,0.897789
0.617188,0.349592,0.349592,-0.970568,-1.258451,-1.471735,0.349592
0.625000,0.911053,0.911053,-0.968219,-1.230543,-1.480147,0.911053
0.632812,0.409916,0.409916,-1.093551,-1.343824,-1.283741,0.409916
0.640625,0.733548,0.733548,-1.114911,-1.366344,-0.671833,0.733548
0.648438,0.697751,0.697751,-1.136359,-1.266545,-2.177803,0.697751
0.656250,-0.232371,-0.232371,-1.039943,-1.450663,-1.326420,-0.232371
0.664062,0.555581,0.555581,-1.040752,-1.226905,-1.622361,0.555581
0.671875,0.243379,0.243379,-1.149753,-1.516630,-1.602017,0.243379
0.679688,-0.372419,-0.372419,-1.085187,-1.181535,-1.804700,-0.372419
0.687500,0.420026,0.420026,-1.107700,-1.127406,-1.568056,0.420026
0.695312,-0.174008,-0.174008,-1.132009,-1.558656,-1.905465,-0.174008
0.703125,0.633514,0.633514,-1.157801,-1.303627,-2.263456,0.633514
0.710938,0.301281,0.301281,-1.151538,-1.327130,-1.713065,0.301281
0.718750,-0.092570,-0.092570,-1.098231,-1.295557,-1.719890,-0.092570
0.726562,0.074904,0.074904,-1.094971,-1.025269,-1.611631,0.074904
0.734375,-0.459654,-0.459654,-1.140191,-1.294359,-1.888792,-0.459654
0.742188,0.392123,0.392123,-1.103493,-0.882567,-1.972928,0.392123
0.750000,-0.686289,-0.686289,-1.142472,-1.626961,-1.724723,-0.686289
0.757812,0.352750,0.352750,-1.060234,-0.433149,-2.011946,0.352750
0.765625,0.859905,0.859905,-1.116622,-1.319752,-0.904314,0.859905
0.773438,-0.019474,-0.019474,-1.094980,-1.044172,-1.507238,-0.019474
0.781250,0.590976,0.590976,-1.150136,-1.215429,-1.684813,0.590976
0.789062,0.187051,0.187051,-1.085160,-0.951401,-1.468172,0.187051
0.796875,0.983795,0.983795,-1.059283,-1.391781,-1.253228,0.983795
0.804688,0.085683,0.085683,-1.181716,-1.243780,-2.033108,0.085683
0.812500,0.743887,0.743887,-1.232128,-1.181666,-1.870091,0.743887
0.820312,0.200613,0.200613,-1.260861,-1.167732,-1.794965,0.200613
0.828125,1.055354,1.055354,-1.229991,-1.147663,-1.757886,1.055354
0.835938,0.183950,0.183950,-1.183710,-1.303867,-1.460717,0.183950
0.843750,1.548283,1.548283,-1.125200,-0.937276,-1.826663,1.548283
0.851562,0.300382,0.300382,-1.208599,-1.547796,-1.753563,0.300382
0.859375,1.724573,1.724573,-1.211200,-1.024314,-1.829174,1.724573
0.867188,0.160126,0.160126,-1.270591,-1.639092,-1.687033,0.160126
0.875000,1.154775,1.154775,-1.148677,-0.885369,-2.042373,1.154775
0.882812,0.888585,0.888585,-1.273453,-1.677727,-1.557460,0.888585
0.890625,0.431795,0.431795,-1.102552,-0.808812,-1.661183,0.431795
0.898438,1.852707,1.852707,-1.117518,-1.314591,-1.601639,1.852707
0.906250,-0.062656,-0.062656,-1.168311,-1.234986,-1.193867,-0.062656
0.914062,2.037810,2.037810,-1.165691,-0.993732,-1.356699,2.037810
0.921875,0.834881,0.834881,-1.242502,-1.402805,-1.200009,0.834881
0.929688,-0.069561,-0.069561,-1.123670,-0.923891,-1.748600,-0.069561
0.937500,1.812296,1.812296,-1.219200,-1.037068,-1.480103,1.812296
0.945312,-1.063326,-1.063326,-1.305086,-1.521478,-1.742189,-1.063326
0.953125,0.001048,0.001048,-1.183903,-0.909559,-2.006292,0.001048
0.960938,-1.069268,-1.069268,-1.182576,-1.459836,-1.554098,-1.069268
0.968750,-0.236590,-0.236590,-1.162342,-0.719082,-1.863555,-0.236590
0.976562,0.336820,0.336820,-1.221566,-1.311277,-1.402536,0.336820
0.984375,-0.535421,-0.535421,-1.176074,-1.141553,-1.501764,-0.535421
0.992188,-0.610158,-0.610158,-1.117158,-0.925738,-1.441632,-0.610158
1.000000,1.194834,1.194834,-1.047242,-0.544139,-1.445631,1.194834
1.007812,1.059342,1.059342,-1.210751,-1.518642,-1.381398,1.059342
1.015625,-0.551436,-0.551436,-1.129475,-0.516248,-1.831554,-0.551436
1.023438,1.890993,1.890993,-1.197090,-1.098510,-1.946581,1.890993
1.031250,-1.124130,-1.124130,-1.080822,-1.354348,-1.141489,-1.124130
1.039062,1.922276,1.922276,-0.969489,-0.415259,-1.442117,1.922276
1.046875,-0.739687,-0.739687,-0.720236,-0.517721,-0.460978,-0.739687
1.054688,1.275913,1.275913,-0.932452,-0.051256,-1.224577,1.275913
1.062500,0.595006,0.595006,-1.124858,-1.241492,-1.304635,0.595006
1.070312,0.200557,0.200557,-1.047660,-0.542610,-1.311982,0.200557
1.078125,1.619030,1.619030,-1.178504,-1.413430,-1.588966,1.619030
1.085938,-0.705115,-0.705115,-1.167701,-1.230502,-1.629037,-0.705115
1.093750,1.759098,1.759098,-1.092996,-0.399338,-1.846418,1.759098
1.101562,-0.477712,-0.477712,-1.141491,-1.196352,-1.216891,-0.477712
1.109375,1.075712,1.075712,-1.073828,-0.731907,-1.683931,1.075712
1.117188,0.594083,0.594083,-1.198730,-1.342049,-1.842589,0.594083
1.125000,0.106578,0.106578,-1.111228,-0.730906,-1.873191,0.106578
1.132812,1.114159,1.114159,-1.165635,-1.201341,-1.488555,1.114159
1.140625,-0.614718,-0.614718,-1.146789,-1.297088,-1.681128,-0.614718
1.148438,0.945894,0.945894,-1.182948,-0.786561,-1.879867,0.945894
1.156250,-0.550077,-0.550077,-1.207989,-1.126015,-1.514481,-0.550077
1.164062,1.611299,1.611299,-1.195272,-0.572152,-2.065601,1.611299
1.171875,-0.256050,-0.256050,-1.311249,-1.387627,-1.915858,-0.256050
1.179688,0.093791,0.093791,-1.164577,-0.479729,-1.984339,0.093791
1.187500,1.216612,1.216612,-1.272153,-1.037227,-1.609005,1.216612
1.195312,-1.318695,-1.318695,-1.251489,-0.837616,-1.669249,-1.318695
1.203125,1.186142,1.186142,-1.141378,-0.447934,-1.457876,1.186142
1.210938,-0.355935,-0.355935,-1.187626,-1.287070,-1.098196,-0.355935
1.218750,0.609545,0.609545,-1.111462,-0.455428,-1.937384,0.609545
1.226562,0.518833,0.518833,-1.171033,-1.327325,-1.208139,0.518833
1.234375,-0.122401,-0.122401,-1.144734,-1.013451,-1.781073,-0.122401
1.242188,0.566654,0.566654,-1.156006,-0.936100,-1.422897,0.566654
1.250000,-0.651768,-0.651768,-1.122352,-0.730574,-1.462183,-0.651768
1.257812,1.073237,1.073237,-1.122403,-0.936733,-1.538028,1.073237
1.265625,-0.947114,-0.947114,-1.165518,-1.291528,-1.593566,-0.947114
1.273438,0.045036,0.045036,-1.006684,-0.730647,-1.886804,0.045036
1.281250,-0.745627,-0.745627,-1.021753,-1.540231,-1.747613,-0.745627
1.289062,0.007201,0.007201,-1.012688,-0.695736,-1.646472,0.007201
1.296875,-0.035450,-0.035450,-1.096035,-1.312418,-1.555660,-0.035450
1.304688,-0.465055,-0.465055,-1.079521,-0.878252,-1.975565,-0.465055
1.312500,0.625365,0.625365,-1.183801,-0.520096,-1.541189,0.625365
1.320312,-0.139980,-0.139980,-1.207784,-1.302223,-1.752035,-0.139980
1.328125,0.692968,0.692968,-1.176972,-0.417634,-1.800232,0.692968
1.335938,0.331735,0.331735,-1.295528,-1.444477,-1.590204,0.331735
1.343750,0.358299,0.358299,-1.053236,-0.454180,-1.552698,0.358299
1.351562,0.791212,0.791212,-0.899639,-0.614903,-0.519871,0.791212
1.359375,-0.249639,-0.249639,-0.912046,-0.584581,-1.136250,-0.249639
1.367188,0.526193,0.526193,-0.806396,-0.665304,-1.080456,0.526193
1.375000,-0.539533,-0.539533,-0.803327,-1.319500,-0.888726,-0.539533
1.382812,0.598569,0.598569,-0.988739,-0.835860,-1.269544,0.598569
1.390625,-1.001647,-1.001647,-1.013735,-1.251408,-1.362363,-1.001647
1.398438,0.852010,0.852010,-0.985700,-0.578855,-1.434685,0.852010
1.406250,-0.163287,-0.163287,-1.031946,-0.963738,-0.820505,-0.163287
1.414062,-0.419687,-0.419687,-1.026989,-0.881932,-1.514414,-0.419687
1.421875,-0.269923,-0.269923,-1.037412,-1.006962,-1.166415,-0.269923
1.429688,-0.607280,-0.607280,-1.026919,-0.703144,-1.250932,-0.607280
1.437500,0.357292,0.357292,-1.029553,-0.673366,-1.435833,0.357292
1.445312,-0.272059,-0.272059,-1.041750,-1.389557,-1.421297,-0.272059
1.453125,0.511099,0.511099,-0.906068,-0.438275,-1.627133,0.511099
1.460938,-0.254107,-0.254107,-1.004993,-1.446940,-1.268893,-0.254107
1.468750,0.100013,0.100013,-0.958746,-0.715583,-1.777118,0.100013
1.476562,-0.013792,-0.013792,-1.022773,-1.268762,-1.137023,-0.013792
1.484375,-0.748217,-0.748217,-1.026300,-0.833221,-1.335291,-0.748217
1.492188,0.275529,0.275529,-1.012199,-1.107113,-1.326399,0.275529
1.500000,-1.476092,-1.476092,-1.143115,-1.278636,-1.190581,-1.476092
1.507812,0.062673,0.062673,-1.133153,-0.492735,-1.398945,0.062673
1.515625,-0.557783,-0.557783,-1.218509,-1.492577,-1.403879,-0.557783
1.523438,-1.160328,-1.160328,-1.222002,-1.052306,-1.743539,-1.160328
1.531250,-0.143204,-0.143204,-1.180452,-1.297231,-1.447408,-0.143204
1.539062,-1.571550,-1.571550,-1.159018,-0.982131,-1.612622,-1.571550
1.546875,-0.049871,-0.049871,-1.041497,-0.836348,-1.517745,-0.049871
1.554688,-1.244303,-1.244303,-1.154765,-1.725430,-1.366575,-1.244303
1.562500,-1.003600,-1.003600,-0.899124,-0.733623,-1.652088,-1.003600
1.570312,0.024286,0.024286,-0.955295,-1.480720,-1.431286,0.024286
1.578125,-1.682979,-1.682979,-0.933133,-1.342464,-1.573771,-1.682979
1.585938,0.050510,0.050510,-0.915925,-0.937684,-1.572886,0.050510
1.593750,-1.389424,-1.389424,-0.981894,-1.652960,-1.471552,-1.389424
1.601562,-0.353912,-0.353912,-0.915559,-0.981034,-1.677358,-0.353912
1.609375,-0.612992,-0.612992,-1.186622,-1.386926,-1.752500,-0.612992
1.617188,-0.893403,-0.893403,-1.070960,-1.016758,-1.915465,-0.893403
1.625000,-0.363611,-0.363611,-1.299708,-1.044830,-1.682395,-0.363611
1.632812,-1.313120,-1.313120,-1.216268,-1.017915,-1.506068,-1.313120
1.640625,0.477648,0.477648,-1.351858,-0.974143,-1.755521,0.477648
1.648438,-1.484600,-1.484600,-1.349249,-1.294328,-2.111568,-1.484600
1.656250,-0.441655,-0.441655,-1.373615,-1.069243,-2.366261,-0.441655
1.664062,-1.413296,-1.413296,-1.318099,-1.366407,-2.066820,-1.413296
1.671875,0.401015,0.401015,-1.244051,-0.929204,-1.941667,0.401015
1.679688,-1.559034,-1.559034,-1.305822,-1.824451,-1.547440,-1.559034
1.687500,-0.272521,-0.272521,-1.164179,-0.400382,-1.875381,-0.272521
1.695312,-0.192780,-0.192780,-1.228865,-1.725205,-1.317820,-0.192780
1.703125,-1.205802,-1.205802,-1.127798,-0.911888,-1.648777,-1.205802
1.710938,0.299719,0.299719,-1.176571,-1.445068,-1.457758,0.299719
1.718750,-1.431495,-1.431495,-1.171131,-1.261313,-1.673599,-1.431495
1.726562,0.696183,0.696183,-1.202194,-1.040786,-1.748692,0.696183
1.734375,-1.278234,-1.278234,-1.231835,-1.461942,-1.523641,-1.278234
1.742188,0.622796,0.622796,-1.173488,-0.836002,-1.723976,0.622796
1.750000,-0.713293,-0.713293,-1.239805,-1.465135,-1.769075,-0.713293
1.757812,-0.652069,-0.652069,-1.104681,-1.034173,-1.784248,-0.652069
1.765625,-0.238898,-0.238898,-1.185821,-1.369590,-1.881531,-0.238898
1.773438,-0.884061,-0.884061,-1.197712,-1.320212,-1.769181,-0.884061
1.781250,-0.718104,-0.718104,-1.295628,-1.189900,-2.341379,-0.718104
1.789062,-0.671229,-0.671229,-1.213463,-0.881202,-2.485583,-0.671229
1.796875,-0.534102,-0.534102,-1.184673,-1.385291,-1.485284,-0.534102
1.804688,-0.705264,-0.705264,-1.166838,-1.214642,-1.700581,-0.705264
1.812500,-0.482769,-0.482769,-1.249541,-1.416298,-2.099786,-0.482769
1.820312,-1.373545,-1.373545,-1.311703,-1.158203,-1.931649,-1.373545
1.828125,-0.217799,-0.217799,-1.302950,-1.042958,-1.850415,-0.217799
1.835938,-1.445542,-1.445542,-1.288358,-1.154594,-1.397600,-1.445542
1.843750,-0.741870,-0.741870,-1.289101,-1.082744,-1.883233,-0.741870
1.851562,-1.351788,-1.351788,-1.304438,-1.402863,-1.954433,-1.351788
1.859375,-0.745447,-0.745447,-1.304190,-0.809255,-2.094644,-0.745447
1.867188,-0.835592,-0.835592,-1.247690,-1.113552,-1.873581,-0.835592
1.875000,-0.707965,-0.707965,-1.258428,-1.170895,-2.495691,-0.707965
1.882812,-0.294575,-0.294575,-1.247801,-1.054094,-2.005241,-0.294575
1.890625,-0.530878,-0.530878,-1.319838,-1.393028,-1.730314,-0.530878
1.898438,-0.780546,-0.780546,-1.255787,-0.923921,-2.171658,-0.780546
1.906250,-1.067198,-1.067198,-1.244389,-1.427229,-1.471294,-1.067198
1.914062,-1.180771,-1.180771,-1.151222,-1.001933,-1.774247,-1.180771
1.921875,-0.796710,-0.796710,-1.120207,-1.168365,-1.340578,-0.796710
1.929688,-1.036849,-1.036849,-1.175197,-1.178951,-1.653382,-1.036849
1.937500,-1.127863,-1.127863,-1.206130,-1.286110,-1.526597,-1.127863
1.945312,-1.157100,-1.157100,-1.216108,-1.137729,-1.493665,-1.157100
1.953125,-1.483941,-1.483941,-1.287928,-1.683654,-2.268597,-1.483941
1.960938,-1.315617,-1.315617,-1.350371,-1.280540,-2.688534,-1.315617
1.968750,-1.273223,-1.273223,-1.311136,-1.195899,-1.531533,-1.273223
1.976562,-0.960411,-0.960411,-1.307805,-1.136661,-1.860320,-0.960411
1.984375,-1.723800,-1.723800,-1.351070,-1.514671,-1.844748,-1.723800
1.992188,-1.224446,-1.224446,-1.240311,-0.900311,-1.909562,-1.224446
2.000000,-1.132858,-1.132858,-1.257528,-1.315211,-1.931902,-1.132858
2.007812,-1.860687,-1.860687,-1.325576,-1.560664,-2.350039,-1.860687
2.015625,-1.849429,-1.849429,-1.315478,-1.384237,-2.533401,-1.849429
2.023438,-1.218109,-1.218109,-1.157436,-1.148477,-1.877979,-1.218109
2.031250,-1.926156,-1.926156,-1.249698,-1.655110,-1.656447,-1.926156
2.039062,-1.005585,-1.005585,-1.053830,-0.611738,-1.652261,-1.005585
2.046875,-0.941506,-0.941506,-1.131049,-1.463974,-1.873034,-0.941506
2.054688,-1.818031,-1.818031,-1.162617,-1.185006,-1.967585,-1.818031
2.062500,-0.917531,-0.917531,-1.062106,-1.284014,-1.711404,-0.917531
2.070312,-1.755490,-1.755490,-1.117448,-1.406432,-1.877644,-1.755490
2.078125,-0.953558,-0.953558,-1.146790,-1.156234,-1.790076,-0.953558
2.085938,-1.227355,-1.227355,-1.152231,-1.579269,-1.796720,-1.227355
2.093750,-1.722564,-1.722564,-1.162201,-1.383112,-1.537256,-1.722564
2.101562,-0.713132,-0.713132,-1.011249,-1.047679,-1.902887,-0.713132
2.109375,-1.183978,-1.183978,-1.132815,-1.661742,-1.407717,-1.183978
2.117188,-1.782126,-1.782126,-1.215413,-1.374346,-2.138659,-1.782126
2.125000,-1.556984,-1.556984,-1.189179,-1.180848,-1.887642,-1.556984
2.132812,-0.872432,-0.872432,-1.152487,-1.004033,-1.290812,-0.872432
2.140625,-1.351851,-1.351851,-1.032109,-1.406771,-1.414833,-1.351851
2.148438,-0.744681,-0.744681,-1.116444,-1.202722,-1.505116,-0.744681
2.156250,-1.730700,-1.730700,-1.323692,-1.611429,-1.117852,-1.730700
2.164062,-1.133932,-1.133932,-1.142893,-0.647657,-1.913504,-1.133932
2.171875,-1.090753,-1.090753,-1.125690,-1.497091,-1.608561,-1.090753
2.179688,-1.632955,-1.632955,-1.153666,-1.031916,-2.146466,-1.632955
2.187500,-1.416036,-1.416036,-1.137379,-1.445238,-1.788797,-1.416036
2.195312,-1.431656,-1.431656,-0.987366,-0.971653,-1.597562,-1.431656
2.203125,-1.226720,-1.226720,-1.052411,-1.200334,-1.713197,-1.226720
2.210938,-1.340207,-1.340207,-0.980270,-0.640554,-1.475696,-1.340207
2.218750,-0.885129,-0.885129,-0.944566,-1.285843,-1.688043,-0.885129
2.226562,-1.797587,-1.797587,-1.164312,-1.361003,-2.140749,-1.797587
2.234375,-0.802155,-0.802155,-1.127255,-1.155227,-1.894301,-0.802155
2.242188,-1.583260,-1.583260,-1.179591,-1.325024,-2.175222,-1.583260
2.250000,-1.367670,-1.367670,-1.029611,-0.981840,-1.659407,-1.367670
2.257812,-1.515675,-1.515675,-1.002023,-0.754214,-1.171582,-1.515675
2.265625,-0.916896,-0.916896,-0.841840,-1.016903,-1.174669,-0.916896
2.273438,-1.487928,-1.487928,-0.911081,-1.410350,-0.706200,-1.487928
2.281250,-0.787764,-0.787764,-0.690952,-1.036770,-1.320995,-0.787764
2.289062,-1.383841,-1.383841,-1.014271,-1.560657,-1.109453,-1.383841
2.296875,-0.972539,-0.972539,-0.712273,-0.708088,-1.268665,-0.972539
2.304688,-0.668859,-0.668859,-0.689945,-1.113282,-1.278162,-0.668859
2.312500,-0.938237,-0.938237,-0.874412,-1.228875,-0.796833,-0.938237
2.320312,-0.689016,-0.689016,-0.964872,-1.292534,-1.306729,-0.689016
2.328125,-1.146050,-1.146050,-1.085883,-1.325438,-1.608863,-1.146050
2.335938,-0.110103,-0.110103,-0.918525,-0.778866,-1.100532,-0.110103
2.343750,-0.507923,-0.507923,-0.977991,-1.199542,-1.107674,-0.507923
2.351562,-0.691825,-0.691825,-0.953753,-1.017336,-1.484697,-0.691825
2.359375,-0.369630,-0.369630,-0.940034,-1.190399,-1.510106,-0.369630
2.367188,-0.822290,-0.822290,-0.964107,-1.021965,-1.664172,-0.822290
2.375000,-0.693492,-0.693492,-0.987768,-1.257754,-1.337960,-0.693492
2.382812,-0.871440,-0.871440,-0.967197,-1.049409,-1.546291,-0.871440
2.390625,-1.327477,-1.327477,-0.993015,-1.339850,-1.559889,-1.327477
2.398438,-0.651165,-0.651165,-1.037785,-1.009864,-1.682194,-0.651165
2.406250,-0.992212,-0.992212,-1.082903,-1.341603,-1.407153,-0.992212
2.414062,-0.506455,-0.506455,-1.140083,-1.353154,-1.718476,-0.506455
2.421875,-0.297770,-0.297770,-1.226593,-1.167674,-1.611115,-0.297770
2.429688,-1.243195,-1.243195,-1.117977,-1.324789,-1.952129,-1.243195
2.437500,-0.401592,-0.401592,-0.966203,-0.981585,-1.602453,-0.401592
2.445312,-1.584790,-1.584790,-1.022130,-1.572993,-1.655516,-1.584790
2.453125,-1.571077,-1.571077,-1.076540,-1.453003,-1.917382,-1.571077
2.460938,-1.739492,-1.739492,-1.076071,-1.458335,-1.804647,-1.739492
2.468750,-1.505037,-1.505037,-1.144777,-1.352565,-1.605989,-1.505037
2.476562,-1.893479,-1.893479,-1.232444,-1.624416,-1.714618,-1.893479
2.484375,-1.368973,-1.368973,-1.133025,-0.933195,-2.176091,-1.368973
2.492188,-1.377742,-1.377742,-1.283504,-1.605171,-1.863067,-1.377742
2.500000,-1.518873,-1.518873,-1.322309,-1.165501,-2.171735,-1.518873
2.507812,-1.419227,-1.419227,-1.249968,-1.303973,-1.890157,-1.419227
2.515625,-1.334657,-1.334657,-1.185542,-1.272622,-1.680379,-1.334657
2.523438,-1.140531,-1.140531,-1.100879,-1.069535,-1.610272,-1.140531
2.531250,-0.983757,-0.983757,-1.120881,-1.432991,-1.533562,-0.983757
2.539062,-1.293240,-1.293240,-1.172359,-1.356320,-1.859752,-1.293240
2.546875,-0.951690,-0.951690,-1.074311,-1.118323,-1.408108,-0.951690
2.554688,-1.310970,-1.310970,-1.158279,-1.746929,-2.036152,-1.310970
2.562500,-1.421261,-1.421261,-1.252843,-1.384784,-1.735298,-1.421261
2.570312,-1.507317,-1.507317,-1.343682,-1.474778,-2.427843,-1.507317
2.578125,-1.711434,-1.711434,-1.282980,-1.420063,-1.980441,-1.711434
2.585938,-1.347296,-1.347296,-1.272750,-1.457466,-1.717947,-1.347296
2.593750,-1.981570,-1.981570,-1.258747,-1.345726,-1.867176,-1.981570
2.601562,-1.127045,-1.127045,-1.145499,-0.976377,-1.662354,-1.127045
2.609375,-1.524019,-1.524019,-1.215601,-1.587176,-1.587225,-1.524019
2.617188,-1.304563,-1.304563,-1.178368,-0.985491,-1.685619,-1.304563
2.625000,-0.159702,-0.159702,-1.154848,-1.295480,-1.459476,-0.159702
2.632812,-1.239982,-1.239982,-1.122397,-1.581745,-1.530732,-1.239982
2.640625,-0.634205,-0.634205,-1.049485,-1.246276,-1.642083,-0.634205
2.648438,-1.001755,-1.001755,-1.174336,-1.678458,-1.463731,-1.001755
2.656250,-1.370917,-1.370917,-1.112588,-1.319076,-1.943261,-1.370917
2.664062,-1.814319,-1.814319,-1.295549,-1.580229,-2.085478,-1.814319
2.671875,-1.616813,-1.616813,-1.273975,-1.112368,-2.256426,-1.616813
2.679688,-1.593222,-1.593222,-1.287337,-1.225957,-1.712996,-1.593222
2.687500,-1.486110,-1.486110,-1.198405,-1.119712,-1.836022,-1.486110
