time_s,amp_env_hilbert_primary,amp_env_hilbert_fullband,amp_env_deriv_hwrect,spectral_flux,anm,amp_env_gammatone
0.328125,-1.863141,-1.863141,-1.747086,-1.505196,-4.380007,-1.863141
0.335938,-1.952096,-1.952096,-1.891103,-2.224826,-4.348232,-1.952096
0.343750,-1.849988,-1.849988,-1.729519,-1.421115,-4.382862,-1.849988
0.351562,-1.960008,-1.960008,-1.885636,-2.294614,-4.346583,-1.960008
0.359375,-1.835701,-1.835701,-1.703928,-1.307899,-4.383003,-1.835701
0.367188,-1.979799,-1.979799,-1.920317,-2.468059,-4.346609,-1.979799
0.375000,-1.812800,-1.812800,-1.658948,-1.068914,-4.385162,-1.812800
0.382812,-2.012286,-2.012286,-1.976740,-2.824551,-4.347372,-2.012286
0.390625,-1.761511,-1.761511,-1.515642,-0.428545,-4.356724,-1.761511
0.398438,-2.103679,-2.103679,-2.286661,-4.250374,-4.410549,-2.103679
0.406250,-1.220973,-1.220973,0.365738,7.635843,-3.738270,-1.220973
0.414062,3.394215,3.394215,8.960792,13.136992,4.415537,3.394215
0.421875,10.905584,10.905584,4.936013,-0.094964,5.268589,10.905584
0.429688,10.888880,10.888880,5.033315,4.112389,3.798491,10.888880
0.437500,8.380524,8.380524,5.402131,1.258012,3.387734,8.380524
0.445312,5.500788,5.500788,6.576358,3.630415,2.819045,5.500788
0.453125,3.316019,3.316019,6.669591,2.698666,3.234619,3.316019
0.460938,4.207383,4.207383,6.710973,3.369112,1.796591,4.207383
0.468750,2.955323,2.955323,8.630773,4.722147,2.348612,2.955323
0.476562,3.124425,3.124425,8.689439,3.545224,1.929128,3.124425
0.484375,3.092830,3.092830,9.272295,4.498949,1.167472,3.092830
0.492188,2.646713,2.646713,10.112884,5.522286,1.542383,2.646713
0.500000,1.783158,1.783158,8.496183,3.536198,1.674298,1.783158
0.507812,1.944049,1.944049,8.113659,4.260780,0.966293,1.944049
0.515625,1.164378,1.164378,7.311539,3.769611,1.418027,1.164378
0.523438,2.015232,2.015232,8.613029,4.512813,1.361379,2.015232
0.531250,1.360652,1.360652,6.851602,2.293485,0.594583,1.360652
0.539062,1.456315,1.456315,7.319068,3.504088,1.360070,1.456315
0.546875,1.443960,1.443960,6.945193,4.251985,1.125426,1.443960
0.554688,1.258054,1.258054,6.886637,4.034722,1.099634,1.258054
0.562500,0.879766,0.879766,7.494709,2.265975,1.063194,0.879766
0.570312,0.898235,0.898235,5.276253,3.510175,1.139897,0.898235
0.578125,0.767340,0.767340,5.302788,3.126062,0.690642,0.767340
0.585938,0.708115,0.708115,5.908520,2.663502,1.109646,0.708115
0.593750,0.243151,0.243151,5.021062,2.288878,1.132958,0.243151
0.601562,0.372351,0.372351,4.692895,2.781036,0.707793,0.372351
0.609375,0.211429,0.211429,5.145957,2.117277,0.833056,0.211429
0.617188,0.428905,0.428905,4.750879,3.418072,0.657408,0.428905
0.625000,0.547473,0.547473,6.067857,2.736032,1.097073,0.547473
0.632812,0.647996,0.647996,5.306358,2.803588,0.626504,0.647996
0.640625,0.585227,0.585227,6.156185,2.334091,0.821992,0.585227
0.648438,0.552684,0.552684,4.680196,3.197939,0.657724,0.552684
0.656250,0.803033,0.803033,6.348150,3.367658,0.727591,0.803033
0.664062,0.644771,0.644771,6.002475,2.550679,0.684817,0.644771
0.671875,0.784039,0.784039,6.365238,2.896496,0.783001,0.784039
0.679688,0.563192,0.563192,5.435296,3.299739,0.888681,0.563192
0.687500,3.205368,3.205368,7.058274,6.321545,0.916580,3.205368
0.695312,10.534397,10.534397,6.698984,1.864221,1.616245,10.534397
0.703125,8.720276,8.720276,4.997606,4.108840,1.143326,8.720276
0.710938,6.865261,6.865261,5.013043,1.704260,1.253257,6.865261
0.718750,3.927394,3.927394,4.564963,2.519854,1.104080,3.927394
0.726562,3.156633,3.156633,5.011423,2.990203,1.148511,3.156633
0.734375,3.655734,3.655734,5.008609,2.275207,0.489351,3.655734
0.742188,2.663162,2.663162,4.961389,2.059430,1.145731,2.663162
0.750000,2.298892,2.298892,4.381430,1.735528,0.731142,2.298892
0.757812,1.757723,1.757723,4.320549,2.441713,0.527657,1.757723
0.765625,1.304615,1.304615,4.213074,2.258005,0.925574,1.304615
0.773438,0.936497,0.936497,4.428949,1.951662,0.931917,0.936497
0.781250,1.069664,1.069664,4.332446,1.891322,0.652038,1.069664
0.789062,0.956520,0.956520,4.286697,2.441825,0.889952,0.956520
0.796875,1.356138,1.356138,4.811648,1.962206,0.960855,1.356138
0.804688,0.868473,0.868473,4.383909,0.632003,0.510746,0.868473
0.812500,1.008676,1.008676,4.879030,1.907974,0.997368,1.008676
0.820312,0.962419,0.962419,4.812584,1.608930,0.866830,0.962419
0.828125,0.773629,0.773629,3.793891,1.828351,0.929791,0.773629
0.835938,0.624216,0.624216,3.764993,1.616407,0.918065,0.624216
0.843750,0.277665,0.277665,2.914880,2.181554,0.916071,0.277665
0.851562,0.061801,0.061801,3.204878,1.071310,0.741355,0.061801
0.859375,-0.033013,-0.033013,2.738726,1.701907,0.672427,-0.033013
0.867188,0.249836,0.249836,3.760577,1.770154,0.864741,0.249836
0.875000,-0.000066,-0.000066,2.639547,0.998696,0.946425,-0.000066
0.882812,-0.207748,-0.207748,3.213843,1.120023,0.689581,-0.207748
0.890625,0.120564,0.120564,2.776204,1.434702,0.675185,0.120564
0.898438,-0.430489,-0.430489,2.748770,0.987100,0.498320,-0.430489
0.906250,0.010973,0.010973,3.492513,1.405751,0.534783,0.010973
0.914062,-0.237600,-0.237600,1.732473,0.514737,0.683085,-0.237600
0.921875,-0.281548,-0.281548,2.302551,1.380802,0.464119,-0.281548
0.929688,-0.574101,-0.574101,2.361372,0.739280,0.328923,-0.574101
0.937500,0.338754,0.338754,3.186733,1.641587,0.266488,0.338754
0.945312,-1.190202,-1.190202,2.261846,-1.236193,0.077920,-1.190202
0.953125,1.982337,1.982337,6.114514,12.967237,0.387205,1.982337
0.960938,1.630075,1.630075,4.002211,2.899277,1.326451,1.630075
0.968750,2.548532,2.548532,4.211541,2.026070,1.039799,2.548532
0.976562,4.080626,4.080626,3.185156,2.379944,1.057011,4.080626
0.984375,2.040429,2.040429,2.862773,1.458816,1.080045,2.040429
0.992188,3.934009,3.934009,3.003156,1.633428,0.902867,3.934009
1.000000,1.290841,1.290841,2.920881,0.589141,0.818056,1.290841
1.007812,4.098782,4.098782,3.489222,2.402044,0.953924,4.098782
1.015625,-0.175511,-0.175511,2.280225,1.085475,0.613170,-0.175511
1.023438,1.876631,1.876631,2.913746,2.976498,0.994992,1.876631
1.031250,1.219509,1.219509,2.552356,0.303555,0.717413,1.219509
1.039062,-0.111734,-0.111734,2.043699,1.868592,0.598929,-0.111734
1.046875,0.069796,0.069796,2.165254,1.208008,0.521290,0.069796
1.054688,0.152840,0.152840,2.120292,1.290966,0.646034,0.152840
1.062500,-0.428395,-0.428395,1.933044,0.354509,0.483725,-0.428395
1.070312,0.097299,0.097299,2.053212,1.633347,0.329684,0.097299
1.078125,-0.550842,-0.550842,1.824997,0.780811,0.741647,-0.550842
1.085938,-0.436369,-0.436369,1.175364,1.147683,0.634900,-0.436369
1.093750,0.449593,0.449593,3.808455,7.311068,1.136134,0.449593
1.101562,7.163234,7.163234,3.271761,1.806230,1.098395,7.163234
1.109375,9.030250,9.030250,1.544317,1.608475,0.752473,9.030250
1.117188,6.206886,6.206886,1.992039,0.086174,1.078904,6.206886
1.125000,4.612229,4.612229,1.737151,0.632146,0.268945,4.612229
1.132812,2.099008,2.099008,1.975122,1.302180,0.680345,2.099008
1.140625,2.907912,2.907912,0.863368,0.824493,0.244474,2.907912
1.148438,2.128054,2.128054,1.103169,1.051338,0.321332,2.128054
1.156250,1.936932,1.936932,0.895602,0.445850,0.482972,1.936932
1.164062,1.940428,1.940428,2.075613,1.169550,-0.087821,1.940428
1.171875,1.391547,1.391547,1.009012,-0.002966,0.232747,1.391547
1.179688,0.869182,0.869182,1.772923,0.504337,0.166882,0.869182
1.187500,0.688407,0.688407,1.256673,0.084610,-0.031352,0.688407
1.195312,0.812882,0.812882,2.177922,0.474135,-0.287441,0.812882
1.203125,0.891482,0.891482,1.536933,0.429128,0.189477,0.891482
1.210938,0.938596,0.938596,0.773972,0.485752,-0.012072,0.938596
1.218750,0.344417,0.344417,0.499827,-0.155301,-0.293977,0.344417
1.226562,0.412656,0.412656,2.137035,2.221181,1.076334,0.412656
1.234375,0.189711,0.189711,3.258143,1.408329,0.636485,0.189711
1.242188,-0.064929,-0.064929,2.861090,0.928388,0.783429,-0.064929
1.250000,-0.204344,-0.204344,2.039746,0.814918,0.985833,-0.204344
1.257812,-0.121441,-0.121441,1.553503,1.088841,0.636573,-0.121441
1.265625,-0.072108,-0.072108,0.751002,0.186940,0.435196,-0.072108
1.273438,-0.375159,-0.375159,0.764627,0.604480,0.661992,-0.375159
1.281250,-0.577953,-0.577953,1.275214,0.152118,-0.052162,-0.577953
1.289062,-0.427373,-0.427373,0.776221,0.255497,0.149075,-0.427373
1.296875,-0.577344,-0.577344,0.906644,-0.146052,0.003368,-0.577344
1.304688,-0.372300,-0.372300,0.883702,0.452757,-0.127284,-0.372300
1.312500,-0.248476,-0.248476,0.711515,-0.241999,-0.228393,-0.248476
1.320312,-0.309566,-0.309566,-0.132535,-0.345636,-0.157474,-0.309566
1.328125,-0.465979,-0.465979,0.225798,-0.179289,-0.093174,-0.465979
1.335938,-0.461772,-0.461772,-0.160740,-0.535818,-0.116045,-0.461772
1.343750,-0.551289,-0.551289,0.355069,-0.324452,-0.342542,-0.551289
1.351562,-0.617622,-0.617622,0.102043,-0.804367,-0.020705,-0.617622
1.359375,-0.682773,-0.682773,0.070779,-0.364472,-0.405105,-0.682773
1.367188,-0.662181,-0.662181,0.545447,-0.581221,0.372117,-0.662181
1.375000,-0.659982,-0.659982,0.918891,0.974100,-0.008523,-0.659982
1.382812,0.721047,0.721047,3.845029,6.560680,1.151536,0.721047
1.390625,6.691857,6.691857,1.079542,0.595747,0.893265,6.691857
1.398438,8.100309,8.100309,-0.337393,-0.180206,0.035091,8.100309
1.406250,5.423148,5.423148,-0.209065,-0.897318,-0.173447,5.423148
1.414062,3.597593,3.597593,-0.523812,-0.526262,-0.500894,3.597593
1.421875,1.532071,1.532071,-0.085402,-0.277615,-0.146664,1.532071
1.429688,2.180428,2.180428,-0.534836,-0.684224,-0.969986,2.180428
1.437500,0.968540,0.968540,-0.451812,-0.535188,-0.301451,0.968540
1.445312,0.951734,0.951734,-0.418629,-0.231326,-0.367679,0.951734
1.453125,1.081711,1.081711,-0.228110,0.043376,-0.589424,1.081711
1.460938,1.213878,1.213878,-0.509225,-0.041971,-0.697539,1.213878
1.468750,0.671516,0.671516,-0.192406,0.110597,-0.287320,0.671516
1.476562,1.246810,1.246810,-0.479182,0.117879,-0.599083,1.246810
1.484375,0.089834,0.089834,-0.321340,-0.289042,-0.610639,0.089834
1.492188,0.818183,0.818183,-0.538833,0.448433,0.020566,0.818183
1.500000,0.144851,0.144851,3.662411,5.513980,0.653360,0.144851
1.507812,5.254966,5.254966,4.218855,3.558897,2.301513,5.254966
1.515625,8.059103,8.059103,2.249954,0.517535,0.916490,8.059103
1.523438,5.173861,5.173861,2.411222,1.774279,1.417630,5.173861
1.531250,5.192409,5.192409,0.954791,-0.203100,0.606994,5.192409
1.539062,2.127224,2.127224,1.017055,0.453986,0.786378,2.127224
1.546875,2.759248,2.759248,0.123292,-0.254619,0.010844,2.759248
1.554688,1.826031,1.826031,0.046133,-0.435673,-0.330461,1.826031
1.562500,1.529157,1.529157,-0.394761,-0.504098,-0.146178,1.529157
1.570312,1.299307,1.299307,-0.121579,-0.234011,-0.901407,1.299307
1.578125,1.202176,1.202176,-0.438689,-0.704819,-0.877124,1.202176
1.585938,0.672992,0.672992,-0.531225,-0.652144,-0.484705,0.672992
1.593750,0.778976,0.778976,-0.687403,-0.442866,-1.018649,0.778976
1.601562,0.180222,0.180222,-0.594597,-0.644578,-1.085739,0.180222
1.609375,0.303058,0.303058,-0.633629,-0.292065,-0.572162,0.303058
1.617188,0.278897,0.278897,-0.524281,-0.316786,-0.877198,0.278897
1.625000,-0.526763,-0.526763,-0.728165,-1.088934,-1.102751,-0.526763
1.632812,-0.081206,-0.081206,0.507366,0.439721,0.341069,-0.081206
1.640625,-0.233621,-0.233621,1.279800,-0.007588,0.305621,-0.233621
1.648438,-0.484266,-0.484266,0.551168,-0.600990,-0.176013,-0.484266
1.656250,-0.529941,-0.529941,-0.021853,-0.713401,0.223693,-0.529941
1.664062,-0.612716,-0.612716,-0.188783,-0.179191,0.123901,-0.612716
1.671875,-0.346896,-0.346896,-0.510281,-0.415318,0.075615,-0.346896
1.679688,-0.633223,-0.633223,-0.784518,-1.131219,-0.012829,-0.633223
1.687500,-0.972208,-0.972208,-0.871373,-0.762687,-0.546316,-0.972208
1.695312,-0.744330,-0.744330,-0.788182,-0.277356,-0.502492,-0.744330
1.703125,-0.672713,-0.672713,-0.830974,-0.301510,-0.411486,-0.672713
1.710938,-0.713627,-0.713627,-0.991550,-0.844850,-0.391715,-0.713627
1.718750,-0.935282,-0.935282,-0.951495,-0.681163,-0.736249,-0.935282
1.726562,-0.688716,-0.688716,-0.900412,-0.757004,-0.871316,-0.688716
1.734375,-0.584221,-0.584221,-0.892678,-0.440124,-0.580884,-0.584221
1.742188,-0.591657,-0.591657,-0.970323,-0.668839,-0.667769,-0.591657
1.750000,-0.783852,-0.783852,-0.896485,-0.493285,-0.548357,-0.783852
1.757812,-0.773795,-0.773795,-1.231600,-1.354123,-0.925485,-0.773795
1.765625,-0.468550,-0.468550,-0.539897,0.525890,-1.090292,-0.468550
1.773438,-0.502865,-0.502865,2.082862,1.147691,0.945526,-0.502865
1.781250,-0.812589,-0.812589,1.286030,-0.541784,0.596781,-0.812589
1.789062,-0.172619,-0.172619,0.468089,0.847878,0.660669,-0.172619
1.796875,-0.476179,-0.476179,0.046828,-0.621738,1.144148,-0.476179
1.804688,-0.627651,-0.627651,-0.295641,-0.379529,-0.040167,-0.627651
1.812500,-0.620480,-0.620480,-0.515303,-0.845271,-0.442377,-0.620480
1.820312,-0.590728,-0.590728,-0.671238,-0.522328,0.101345,-0.590728
1.828125,-0.618615,-0.618615,-0.570587,-0.865770,-0.475992,-0.618615
1.835938,-0.624655,-0.624655,-0.608113,-0.779949,-0.629882,-0.624655
1.843750,-0.750581,-0.750581,-0.653251,-1.050045,-0.721673,-0.750581
1.851562,-0.651943,-0.651943,-0.896482,-1.081136,-0.820531,-0.651943
1.859375,-0.667180,-0.667180,-1.005799,-1.083934,-0.825106,-0.667180
1.867188,-0.567146,-0.567146,-1.072669,-1.005686,-0.888182,-0.567146
1.875000,-0.658669,-0.658669,-0.953264,-0.736354,-0.676893,-0.658669
1.882812,-0.643965,-0.643965,-0.967477,-1.068615,-0.750116,-0.643965
1.890625,-0.688135,-0.688135,-0.942798,-1.205282,-0.791782,-0.688135
1.898438,-0.565811,-0.565811,-1.216973,-1.194532,-0.994646,-0.565811
1.906250,-0.595568,-0.595568,0.195865,0.212663,-0.311675,-0.595568
1.914062,-0.455825,-0.455825,1.703405,0.097865,0.940439,-0.455825
1.921875,-0.629191,-0.629191,0.827035,-0.408186,0.415564,-0.629191
1.929688,0.056981,0.056981,0.781450,0.329912,1.054132,0.056981
1.937500,0.017541,0.017541,-0.049469,-0.461878,1.047986,0.017541
1.945312,-0.060266,-0.060266,-0.146353,-0.305402,0.271989,-0.060266
1.953125,-0.306917,-0.306917,-0.469141,-0.505829,0.210231,-0.306917
1.960938,-0.377890,-0.377890,-0.617853,-0.578973,0.082616,-0.377890
1.968750,-0.607293,-0.607293,-1.034240,-0.878378,-0.580705,-0.607293
1.976562,-0.457538,-0.457538,-0.815528,-0.706629,-0.515925,-0.457538
1.984375,-0.735220,-0.735220,-1.123457,-0.828658,-0.563644,-0.735220
1.992188,-0.424263,-0.424263,-0.886621,-0.562064,-0.705188,-0.424263
2.000000,-0.852386,-0.852386,-1.264148,-1.075095,-0.937877,-0.852386
2.007812,-0.481697,-0.481697,-0.937591,-0.546477,-0.812683,-0.481697
2.015625,-0.954210,-0.954210,-1.362972,-0.953622,-1.006186,-0.954210
2.023438,-0.358732,-0.358732,-0.844884,-0.459924,-0.877458,-0.358732
2.031250,-1.335259,-1.335259,-1.737137,-0.780108,-1.058129,-1.335259
2.039062,1.545177,1.545177,2.776973,8.718485,0.222144,1.545177
2.046875,1.165771,1.165771,0.402589,1.506043,1.056167,1.165771
2.054688,1.890781,1.890781,-0.008491,1.180721,0.656114,1.890781
2.062500,2.429899,2.429899,0.886400,0.673060,1.197411,2.429899
2.070312,2.125110,2.125110,0.305531,0.670662,0.591353,2.125110
2.078125,2.939550,2.939550,0.765477,0.541402,0.823624,2.939550
2.085938,0.681544,0.681544,0.885998,0.660073,0.819203,0.681544
2.093750,2.974109,2.974109,1.408899,1.366073,0.511425,2.974109
2.101562,0.135332,0.135332,1.204658,0.294039,0.902649,0.135332
2.109375,0.761755,0.761755,1.576876,1.565499,0.845304,0.761755
2.117188,0.599382,0.599382,1.394832,0.933028,0.557163,0.599382
2.125000,0.000706,0.000706,1.038320,0.402482,0.784664,0.000706
2.132812,-0.799634,-0.799634,1.028210,0.487022,0.527487,-0.799634
2.140625,-0.371657,-0.371657,0.430337,0.194671,-0.073256,-0.371657
2.148438,-0.164835,-0.164835,0.392303,0.220794,0.141234,-0.164835
2.156250,-0.371056,-0.371056,0.452155,-0.024418,0.371997,-0.371056
2.164062,-0.469368,-0.469368,0.081005,-0.272482,0.121289,-0.469368
2.171875,-0.676643,-0.676643,0.147318,-0.385215,0.429074,-0.676643
2.179688,-0.944668,-0.944668,-0.177621,0.212387,0.039645,-0.944668
2.187500,-0.717496,-0.717496,0.930598,0.450926,0.880256,-0.717496
2.195312,-0.715217,-0.715217,0.429201,-0.618945,0.289651,-0.715217
2.203125,-1.039698,-1.039698,0.109335,0.018400,0.232012,-1.039698
2.210938,-0.601297,-0.601297,-0.030605,0.457083,0.755481,-0.601297
2.218750,-0.808860,-0.808860,-0.107037,-0.864711,0.283680,-0.808860
2.226562,-0.954388,-0.954388,-0.429202,-0.227848,-0.447561,-0.954388
2.234375,-0.728346,-0.728346,-0.479080,-0.601554,-0.470654,-0.728346
2.242188,-0.928048,-0.928048,-0.871781,-0.966722,-0.742027,-0.928048
2.250000,-1.008037,-1.008037,-0.677852,-1.079288,-0.598749,-1.008037
2.257812,-0.963759,-0.963759,-0.977468,-0.700347,-1.341569,-0.963759
2.265625,-0.817086,-0.817086,-0.828380,-0.478686,-0.658730,-0.817086
2.273438,-0.932031,-0.932031,-1.063843,-0.759111,-0.964414,-0.932031
2.281250,-1.036741,-1.036741,-0.937793,-1.158250,-0.825962,-1.036741
2.289062,-0.990735,-0.990735,-1.146544,-0.939932,-0.799958,-0.990735
2.296875,-0.728504,-0.728504,-0.965210,-0.507636,-1.217463,-0.728504
2.304688,-0.930209,-0.930209,-1.427266,-1.132095,-0.660482,-0.930209
2.312500,-0.879260,-0.879260,-0.188815,0.577637,-0.769288,-0.879260
2.320312,-0.801816,-0.801816,2.260134,0.635377,1.095714,-0.801816
2.328125,-0.441672,-0.441672,2.158020,0.348559,0.335261,-0.441672
2.335938,-0.756809,-0.756809,1.538131,0.011056,0.751856,-0.756809
2.343750,-0.866836,-0.866836,0.400851,-0.587997,0.155650,-0.866836
2.351562,-0.461266,-0.461266,0.287007,0.845236,0.464207,-0.461266
2.359375,-0.224336,-0.224336,-0.065151,-1.019845,0.924240,-0.224336
2.367188,-0.512355,-0.512355,-0.317609,-0.458302,0.348412,-0.512355
2.375000,-0.444156,-0.444156,-0.508382,-0.899459,0.266684,-0.444156
2.382812,-0.541946,-0.541946,-0.820839,-1.120038,-0.414715,-0.541946
2.390625,-0.448549,-0.448549,-0.824419,-1.070285,-0.579702,-0.448549
2.398438,-0.557878,-0.557878,-1.102813,-0.959727,-0.554317,-0.557878
2.406250,-0.471568,-0.471568,-1.018077,-1.146398,-0.781508,-0.471568
2.414062,-0.601089,-0.601089,-1.234903,-1.112490,-1.087043,-0.601089
2.421875,-0.530182,-0.530182,-1.120656,-1.221745,-0.779122,-0.530182
2.429688,-0.629113,-0.629113,-1.381019,-1.315456,-1.130188,-0.629113
2.437500,-0.564456,-0.564456,-1.268364,-1.241892,-1.264448,-0.564456
2.445312,-0.684944,-0.684944,-1.398865,-0.708611,-1.080982,-0.684944
2.453125,-0.524980,-0.524980,1.628545,1.498516,0.982940,-0.524980
2.460938,-0.592107,-0.592107,2.936486,-0.040958,0.990229,-0.592107
2.468750,-0.506940,-0.506940,2.311746,0.361687,0.790208,-0.506940
2.476562,-0.736616,-0.736616,1.120283,-0.898945,0.377628,-0.736616
2.484375,-0.713914,-0.713914,0.191536,-0.322514,0.265424,-0.713914
2.492188,-0.930938,-0.930938,-0.156888,-0.932846,-0.092761,-0.930938
2.500000,-0.908302,-0.908302,-0.619684,-1.050785,-0.218264,-0.908302
2.507812,-0.719619,-0.719619,-0.807469,-1.040990,-0.769107,-0.719619
2.515625,-0.843777,-0.843777,-1.118052,-0.800793,-0.789453,-0.843777
2.523438,-0.840883,-0.840883,-1.272954,-1.455008,-1.177452,-0.840883
2.531250,-0.769445,-0.769445,-1.303048,-0.910687,-1.181050,-0.769445
2.539062,-0.756381,-0.756381,-1.355189,-1.177474,-1.158159,-0.756381
2.546875,-0.916693,-0.916693,-1.379209,-1.290802,-1.150633,-0.916693
2.554688,-0.836037,-0.836037,-1.419049,-0.936903,-1.637599,-0.836037
2.562500,-0.665525,-0.665525,-1.407475,-0.974021,-1.436661,-0.665525
2.570312,-0.951860,-0.951860,-1.503671,-1.598820,-1.334807,-0.951860
2.578125,-0.841043,-0.841043,-1.432954,-0.869411,-2.062291,-0.841043
2.585938,-0.707568,-0.707568,-1.273410,-0.747721,-1.218216,-0.707568
2.593750,-0.653964,-0.653964,2.690004,5.598245,1.630637,-0.653964
2.601562,2.752231,2.752231,3.518265,3.994324,2.343767,2.752231
2.609375,7.915611,7.915611,1.173707,0.212617,1.214524,7.915611
2.617188,5.344835,5.344835,0.771086,0.720023,1.384302,5.344835
2.625000,4.278686,4.278686,0.237181,-0.939512,0.887621,4.278686
2.632812,2.019229,2.019229,-0.325326,-0.116330,0.610665,2.019229
2.640625,2.129436,2.129436,-0.554496,-0.305873,0.231031,2.129436
2.648438,1.905710,1.905710,-0.902321,-0.872559,-0.823437,1.905710
2.656250,1.255173,1.255173,-0.995144,-0.682077,-0.232917,1.255173
2.664062,1.114595,1.114595,-1.098231,-0.904140,-0.885901,1.114595
2.671875,0.946398,0.946398,-1.077197,-0.520089,-1.175854,0.946398
2.679688,0.320991,0.320991,-1.191294,-0.848654,-0.980728,0.320991
2.687500,0.069154,0.069154,-1.123196,-0.666768,-1.531240,0.069154
2.695312,-0.023171,-0.023171,-1.266819,-1.004378,-1.287030,-0.023171
2.703125,-0.087653,-0.087653,-1.109503,-0.654765,-0.794283,-0.087653
2.710938,0.215304,0.215304,-1.342642,-0.956207,-1.352921,0.215304
2.718750,-0.365588,-0.365588,-0.776941,-0.243936,-1.492275,-0.365588
2.726562,-0.117563,-0.117563,1.193281,0.769088,0.728888,-0.117563
2.734375,-0.040300,-0.040300,0.455966,-0.462009,0.361778,-0.040300
2.742188,-0.088400,-0.088400,-0.068759,-0.451419,0.047607,-0.088400
2.750000,-0.274599,-0.274599,-0.575199,-0.775682,0.000672,-0.274599
2.757812,-0.479033,-0.479033,-0.829193,-0.567003,0.123836,-0.479033
2.765625,-0.570989,-0.570989,-1.097863,-0.469520,-0.516909,-0.570989
2.773438,-0.963866,-0.963866,-1.197228,-0.953089,-0.477993,-0.963866
2.781250,-1.071708,-1.071708,-1.324809,-1.175247,-0.797358,-1.071708
2.789062,-0.996006,-0.996006,-1.284181,-0.533446,-1.487428,-0.996006
2.796875,-1.075406,-1.075406,-1.334050,-1.112561,-0.956737,-1.075406
2.804688,-1.012894,-1.012894,-1.358986,-0.663538,-1.112561,-1.012894
2.812500,-0.773524,-0.773524,-1.217275,-1.044079,-1.375140,-0.773524
2.820312,-0.737937,-0.737937,-1.196493,-0.542515,-1.439377,-0.737937
