time_s,amp_env_hilbert_primary,amp_env_hilbert_fullband,amp_env_deriv_hwrect,spectral_flux,anm,amp_env_gammatone
0.210938,-2.562105,-2.562105,-2.522177,-2.886096,-6.293169,-2.562105
0.218750,-2.555673,-2.555673,-2.524576,-2.873902,-6.316959,-2.555673
0.226562,-2.562177,-2.562177,-2.522168,-2.886118,-6.300410,-2.562177
0.234375,-2.555655,-2.555655,-2.524584,-2.873882,-6.323002,-2.555655
0.242188,-2.562250,-2.562250,-2.522159,-2.886137,-6.306217,-2.562250
0.250000,-2.555635,-2.555635,-2.524594,-2.873861,-6.327812,-2.555635
0.257812,-2.562322,-2.562322,-2.522152,-2.886159,-6.310870,-2.562322
0.265625,-2.555616,-2.555616,-2.524601,-2.873839,-6.331640,-2.555616
0.273438,-2.562395,-2.562395,-2.522143,-2.886179,-6.314610,-2.562395
0.281250,-2.555596,-2.555596,-2.524609,-2.873818,-6.334678,-2.555596
0.289062,-2.562469,-2.562469,-2.522135,-2.886200,-6.317616,-2.562469
0.296875,-2.555576,-2.555576,-2.524618,-2.873799,-6.337100,-2.555576
0.304688,-2.562543,-2.562543,-2.522127,-2.886222,-6.320037,-2.562543
0.312500,-2.555554,-2.555554,-2.524628,-2.873776,-6.339020,-2.555554
0.320312,-2.562616,-2.562616,-2.522118,-2.886241,-6.321989,-2.562616
0.328125,-2.555531,-2.555531,-2.524636,-2.873756,-6.340542,-2.555531
0.335938,-2.562692,-2.562692,-2.522108,-2.886265,-6.323566,-2.562692
0.343750,-2.555509,-2.555509,-2.524643,-2.873734,-6.341756,-2.555509
0.351562,-2.562768,-2.562768,-2.522099,-2.886286,-6.324841,-2.562768
0.359375,-2.555486,-2.555486,-2.524653,-2.873712,-6.342718,-2.555486
0.367188,-2.562844,-2.562844,-2.522092,-2.886307,-6.325881,-2.562844
0.375000,-2.555462,-2.555462,-2.524662,-2.873691,-6.343474,-2.555462
0.382812,-2.562920,-2.562920,-2.522082,-2.886330,-6.326728,-2.562920
0.390625,-2.555438,-2.555438,-2.524671,-2.873668,-6.344075,-2.555438
0.398438,-2.562998,-2.562998,-2.522072,-2.886353,-6.327419,-2.562998
0.406250,-2.555413,-2.555413,-2.524681,-2.873646,-6.344553,-2.555413
0.414062,-2.563075,-2.563075,-2.522063,-2.886375,-6.327988,-2.563075
0.421875,-2.555387,-2.555387,-2.524691,-2.873624,-6.344927,-2.555387
0.429688,-2.563153,-2.563153,-2.522056,-2.886395,-6.328458,-2.563153
0.437500,-2.555359,-2.555359,-2.524699,-2.873601,-6.345222,-2.555359
0.445312,-2.563232,-2.563232,-2.522044,-2.886418,-6.328848,-2.563232
0.453125,-2.555332,-2.555332,-2.524711,-2.873580,-6.345449,-2.555332
0.460938,-2.563312,-2.563312,-2.522035,-2.886441,-6.329170,-2.563312
0.468750,-2.555305,-2.555305,-2.524720,-2.873558,-6.345634,-2.555305
0.476562,-2.563393,-2.563393,-2.522026,-2.886463,-6.329442,-2.563393
0.484375,-2.555275,-2.555275,-2.524730,-2.873534,-6.345774,-2.555275
0.492188,-2.563473,-2.563473,-2.522015,-2.886486,-6.329672,-2.563473
0.500000,-2.555247,-2.555247,-2.524739,-2.873510,-6.345879,-2.555247
0.507812,-2.563555,-2.563555,-2.522006,-2.886508,-6.329866,-2.563555
0.515625,-2.555217,-2.555217,-2.524750,-2.873489,-6.345963,-2.555217
0.523438,-2.563638,-2.563638,-2.521995,-2.886532,-6.330039,-2.563638
0.531250,-2.555186,-2.555186,-2.524761,-2.873466,-6.346030,-2.555186
0.539062,-2.563722,-2.563722,-2.521985,-2.886554,-6.330185,-2.563722
0.546875,-2.555154,-2.555154,-2.524770,-2.873443,-6.346079,-2.555154
0.554688,-2.563806,-2.563806,-2.521975,-2.886578,-6.330310,-2.563806
0.562500,-2.555122,-2.555122,-2.524781,-2.873420,-6.346113,-2.555122
0.570312,-2.563890,-2.563890,-2.521965,-2.886600,-6.330420,-2.563890
0.578125,-2.555089,-2.555089,-2.524792,-2.873397,-6.346135,-2.555089
0.585938,-2.563977,-2.563977,-2.521953,-2.886624,-6.330519,-2.563977
0.593750,-2.555055,-2.555055,-2.524802,-2.873374,-6.346159,-2.555055
0.601562,-2.564065,-2.564065,-2.521942,-2.886645,-6.330608,-2.564065
0.609375,-2.555020,-2.555020,-2.524817,-2.873351,-6.346172,-2.555020
0.617188,-2.564152,-2.564152,-2.521931,-2.886668,-6.330688,-2.564152
0.625000,-2.554985,-2.554985,-2.524825,-2.873328,-6.346179,-2.554985
0.632812,-2.564241,-2.564241,-2.521922,-2.886693,-6.330758,-2.564241
0.640625,-2.554929,-2.554929,-2.524840,-2.873306,-6.346187,-2.554929
0.648438,-2.564284,-2.564284,-2.521908,-2.886715,-6.330820,-2.564284
0.656250,-2.554838,-2.554838,-2.524851,-2.873281,-6.346184,-2.554838
0.664062,-2.564322,-2.564322,-2.521895,-2.886737,-6.330884,-2.564322
0.671875,-2.554747,-2.554747,-2.524861,-2.873259,-6.346184,-2.554747
0.679688,-2.564360,-2.564360,-2.521882,-2.886763,-6.330941,-2.564360
0.687500,-2.554654,-2.554654,-2.524873,-2.873236,-6.346177,-2.554654
0.695312,-2.564398,-2.564398,-2.521869,-2.886784,-6.330992,-2.564398
0.703125,-2.554560,-2.554560,-2.524886,-2.873213,-6.346172,-2.554560
0.710938,-2.564440,-2.564440,-2.521857,-2.886806,-6.331040,-2.564440
0.718750,-2.554465,-2.554465,-2.524901,-2.873192,-6.346169,-2.554465
0.726562,-2.564481,-2.564481,-2.521845,-2.886827,-6.331083,-2.564481
0.734375,-2.554368,-2.554368,-2.524913,-2.873170,-6.346165,-2.554368
0.742188,-2.564523,-2.564523,-2.521831,-2.886851,-6.331129,-2.564523
0.750000,-2.554271,-2.554271,-2.524929,-2.873147,-6.346156,-2.554271
0.757812,-2.564566,-2.564566,-2.521818,-2.886874,-6.331169,-2.564566
0.765625,-2.554172,-2.554172,-2.524944,-2.873124,-6.346148,-2.554172
0.773438,-2.564610,-2.564610,-2.521804,-2.886896,-6.331204,-2.564610
0.781250,-2.554072,-2.554072,-2.524958,-2.873105,-6.346145,-2.554072
0.789062,-2.564654,-2.564654,-2.521789,-2.886916,-6.331240,-2.564654
0.796875,-2.553971,-2.553971,-2.524971,-2.873082,-6.346138,-2.553971
0.804688,-2.564701,-2.564701,-2.521774,-2.886938,-6.331274,-2.564701
0.812500,-2.553867,-2.553867,-2.524987,-2.873061,-6.346128,-2.553867
0.820312,-2.564747,-2.564747,-2.521759,-2.886957,-6.331308,-2.564747
0.828125,-2.553763,-2.553763,-2.525003,-2.873041,-6.346122,-2.553763
0.835938,-2.564796,-2.564796,-2.521743,-2.886978,-6.331336,-2.564796
0.843750,-2.553656,-2.553656,-2.525019,-2.873021,-6.346116,-2.553656
0.851562,-2.564845,-2.564845,-2.521726,-2.886998,-6.331367,-2.564845
0.859375,-2.553548,-2.553548,-2.525036,-2.873000,-6.346112,-2.553548
0.867188,-2.564896,-2.564896,-2.521712,-2.887018,-6.331396,-2.564896
0.875000,-2.553439,-2.553439,-2.525055,-2.872982,-6.346099,-2.553439
0.882812,-2.564947,-2.564947,-2.521697,-2.887036,-6.331423,-2.564947
0.890625,-2.553328,-2.553328,-2.525071,-2.872963,-6.346095,-2.553328
0.898438,-2.565000,-2.565000,-2.521677,-2.887055,-6.331447,-2.565000
0.906250,-2.553215,-2.553215,-2.525089,-2.872947,-6.346086,-2.553215
0.914062,-2.565054,-2.565054,-2.521659,-2.887071,-6.331474,-2.565054
0.921875,-2.553100,-2.553100,-2.525109,-2.872929,-6.346078,-2.553100
0.929688,-2.565109,-2.565109,-2.521641,-2.887087,-6.331499,-2.565109
0.937500,-2.552983,-2.552983,-2.525128,-2.872914,-6.346069,-2.552983
0.945312,-2.565166,-2.565166,-2.521621,-2.887104,-6.331519,-2.565166
0.953125,-2.552865,-2.552865,-2.525149,-2.872898,-6.346064,-2.552865
0.960938,-2.565224,-2.565224,-2.521602,-2.887116,-6.331541,-2.565224
0.968750,-2.552744,-2.552744,-2.525168,-2.872885,-6.346060,-2.552744
0.976562,-2.565284,-2.565284,-2.521580,-2.887131,-6.331566,-2.565284
0.984375,-2.552621,-2.552621,-2.525191,-2.872873,-6.346052,-2.552621
0.992188,-2.565344,-2.565344,-2.521559,-2.887141,-6.331584,-2.565344
1.000000,-2.552495,-2.552495,-2.525214,-2.872862,-6.346042,-2.552495
1.007812,-2.565406,-2.565406,-2.521537,-2.887153,-6.331607,-2.565406
1.015625,-2.552368,-2.552368,-2.525237,-2.872851,-6.346035,-2.552368
1.023438,-2.565470,-2.565470,-2.521514,-2.887161,-6.331625,-2.565470
1.031250,-2.552237,-2.552237,-2.525262,-2.872845,-6.346030,-2.552237
1.039062,-2.565535,-2.565535,-2.521489,-2.887167,-6.331646,-2.565535
1.046875,-2.552106,-2.552106,-2.525288,-2.872838,-6.346024,-2.552106
1.054688,-2.565601,-2.565601,-2.521462,-2.887172,-6.331665,-2.565601
1.062500,-2.551971,-2.551971,-2.525313,-2.872834,-6.346013,-2.551971
1.070312,-2.565670,-2.565670,-2.521436,-2.887175,-6.331680,-2.565670
1.078125,-2.551834,-2.551834,-2.525342,-2.872834,-6.346005,-2.551834
1.085938,-2.565740,-2.565740,-2.521411,-2.887177,-6.331698,-2.565740
1.093750,-2.551693,-2.551693,-2.525371,-2.872832,-6.345997,-2.551693
1.101562,-2.565811,-2.565811,-2.521380,-2.887174,-6.331716,-2.565811
1.109375,-2.551550,-2.551550,-2.525402,-2.872837,-6.345986,-2.551550
1.117188,-2.565885,-2.565885,-2.521351,-2.887170,-6.331739,-2.565885
1.125000,-2.551404,-2.551404,-2.525433,-2.872842,-6.345976,-2.551404
1.132812,-2.565959,-2.565959,-2.521320,-2.887160,-6.331757,-2.565959
1.140625,-2.551254,-2.551254,-2.525467,-2.872853,-6.345969,-2.551254
1.148438,-2.566036,-2.566036,-2.521285,-2.887149,-6.331777,-2.566036
1.156250,-2.551102,-2.551102,-2.525501,-2.872866,-6.345960,-2.551102
1.164062,-2.566114,-2.566114,-2.521251,-2.887135,-6.331790,-2.566114
1.171875,-2.550946,-2.550946,-2.525540,-2.872885,-6.345951,-2.550946
1.179688,-2.566195,-2.566195,-2.521214,-2.887114,-6.331815,-2.566195
1.187500,-2.550787,-2.550787,-2.525578,-2.872907,-6.345934,-2.550787
1.195312,-2.566276,-2.566276,-2.521175,-2.887089,-6.331834,-2.566276
1.203125,-2.550624,-2.550624,-2.525619,-2.872933,-6.345923,-2.550624
1.210938,-2.566361,-2.566361,-2.521133,-2.887058,-6.331852,-2.566361
1.218750,-2.550458,-2.550458,-2.525663,-2.872966,-6.345907,-2.550458
1.226562,-2.566446,-2.566446,-2.521090,-2.887023,-6.331877,-2.566446
1.234375,-2.550287,-2.550287,-2.525708,-2.873006,-6.345895,-2.550287
1.242188,-2.566534,-2.566534,-2.521043,-2.886980,-6.331901,-2.566534
1.250000,-2.550113,-2.550113,-2.525756,-2.873052,-6.345872,-2.550113
1.257812,-2.566623,-2.566623,-2.520994,-2.886930,-6.331923,-2.566623
1.265625,-2.549935,-2.549935,-2.525808,-2.873106,-6.345852,-2.549935
1.273438,-2.566716,-2.566716,-2.520941,-2.886872,-6.331952,-2.566716
1.281250,-2.549753,-2.549753,-2.525862,-2.873168,-6.345832,-2.549753
1.289062,-2.566808,-2.566808,-2.520884,-2.886805,-6.331976,-2.566808
1.296875,-2.549567,-2.549567,-2.525921,-2.873241,-6.345810,-2.549567
1.304688,-2.566903,-2.566903,-2.520825,-2.886726,-6.332009,-2.566903
1.312500,-2.549376,-2.549376,-2.525985,-2.873325,-6.345776,-2.549376
1.320312,-2.567000,-2.567000,-2.520759,-2.886637,-6.332046,-2.567000
1.328125,-2.549181,-2.549181,-2.526050,-2.873420,-6.345747,-2.549181
1.335938,-2.567099,-2.567099,-2.520689,-2.886535,-6.332083,-2.567099
1.343750,-2.548981,-2.548981,-2.526122,-2.873531,-6.345709,-2.548981
1.351562,-2.567198,-2.567198,-2.520613,-2.886416,-6.332128,-2.567198
1.359375,-2.548776,-2.548776,-2.526201,-2.873657,-6.345671,-2.548776
1.367188,-2.567298,-2.567298,-2.520530,-2.886284,-6.332174,-2.567298
1.375000,-2.548567,-2.548567,-2.526283,-2.873799,-6.345623,-2.548567
1.382812,-2.567398,-2.567398,-2.520441,-2.886130,-6.332227,-2.567398
1.390625,-2.548354,-2.548354,-2.526373,-2.873962,-6.345569,-2.548354
1.398438,-2.567499,-2.567499,-2.520344,-2.885955,-6.332292,-2.567499
1.406250,-2.548136,-2.548136,-2.526471,-2.874149,-6.345507,-2.548136
1.414062,-2.567600,-2.567600,-2.520237,-2.885757,-6.332363,-2.567600
1.421875,-2.547913,-2.547913,-2.526579,-2.874364,-6.345437,-2.547913
1.429688,-2.567699,-2.567699,-2.520119,-2.885528,-6.332440,-2.567699
1.437500,-2.547687,-2.547687,-2.526694,-2.874608,-6.345354,-2.547687
1.445312,-2.567797,-2.567797,-2.519990,-2.885266,-6.332534,-2.567797
1.453125,-2.547457,-2.547457,-2.526824,-2.874886,-6.345257,-2.547457
1.460938,-2.567892,-2.567892,-2.519847,-2.884967,-6.332640,-2.567892
1.468750,-2.547224,-2.547224,-2.526967,-2.875208,-6.345147,-2.547224
1.476562,-2.567982,-2.567982,-2.519689,-2.884622,-6.332766,-2.567982
1.484375,-2.546988,-2.546988,-2.527127,-2.875576,-6.345016,-2.546988
1.492188,-2.568065,-2.568065,-2.519512,-2.884228,-6.332913,-2.568065
1.500000,-2.546752,-2.546752,-2.527305,-2.876004,-6.344866,-2.546752
1.507812,-2.568139,-2.568139,-2.519313,-2.883771,-6.333078,-2.568139
1.515625,-2.546519,-2.546519,-2.527506,-2.876493,-6.344682,-2.546519
1.523438,-2.568200,-2.568200,-2.519087,-2.883241,-6.333280,-2.568200
1.531250,-2.546287,-2.546287,-2.527733,-2.877063,-6.344466,-2.546287
1.539062,-2.568245,-2.568245,-2.518832,-2.882626,-6.333517,-2.568245
1.546875,-2.546062,-2.546062,-2.527992,-2.877728,-6.344204,-2.546062
1.554688,-2.568265,-2.568265,-2.518539,-2.881906,-6.333808,-2.568265
1.562500,-2.545848,-2.545848,-2.528289,-2.878509,-6.343895,-2.545848
1.570312,-2.568255,-2.568255,-2.518202,-2.881059,-6.334152,-2.568255
1.578125,-2.545651,-2.545651,-2.528634,-2.879431,-6.343516,-2.545651
1.585938,-2.568203,-2.568203,-2.517808,-2.880056,-6.334572,-2.568203
1.593750,-2.545481,-2.545481,-2.529039,-2.880523,-6.343051,-2.545481
1.601562,-2.568094,-2.568094,-2.517342,-2.878859,-6.335090,-2.568094
1.609375,-2.545346,-2.545346,-2.529518,-2.881837,-6.342480,-2.545346
1.617188,-2.567906,-2.567906,-2.516787,-2.877416,-6.335732,-2.567906
1.625000,-2.545265,-2.545265,-2.530093,-2.883426,-6.341756,-2.545265
1.632812,-2.567609,-2.567609,-2.516111,-2.875661,-6.336545,-2.567609
1.640625,-2.545262,-2.545262,-2.530794,-2.885371,-6.340847,-2.545262
1.648438,-2.567155,-2.567155,-2.515280,-2.873497,-6.337581,-2.567155
1.656250,-2.545369,-2.545369,-2.531668,-2.887788,-6.339663,-2.545369
1.664062,-2.566476,-2.566476,-2.514230,-2.870783,-6.338935,-2.566476
1.671875,-2.545636,-2.545636,-2.532780,-2.890852,-6.338107,-2.545636
1.679688,-2.565455,-2.565455,-2.512861,-2.867303,-6.340748,-2.565455
1.687500,-2.546125,-2.546125,-2.534252,-2.894839,-6.335987,-2.546125
1.695312,-2.563880,-2.563880,-2.510983,-2.862684,-6.343246,-2.563880
1.703125,-2.546912,-2.546912,-2.536334,-2.900289,-6.333018,-2.546912
1.710938,-2.561284,-2.561284,-2.508081,-2.856026,-6.346829,-2.561284
1.718750,-2.547905,-2.547905,-2.540141,-2.909190,-6.328633,-2.547905
1.726562,-2.555042,-2.555042,-2.496468,-2.833567,-6.352293,-2.555042
1.734375,-2.547116,-2.547116,-2.519267,-2.892188,-6.318574,-2.547116
1.742188,-2.551656,-2.551656,-2.490569,-2.835577,-6.359060,-2.551656
1.750000,-2.555457,-2.555457,-2.532885,-2.915017,-6.309586,-2.555457
1.757812,-2.545009,-2.545009,-2.483935,-2.818253,-6.375487,-2.545009
1.765625,-2.566999,-2.566999,-2.545451,-2.935490,-6.284388,-2.566999
1.773438,-2.530612,-2.530612,-2.471571,-2.793727,-6.416769,-2.530612
1.781250,-2.587681,-2.587681,-2.562290,-2.949599,-6.207748,-2.587681
1.789062,-2.483499,-2.483499,-2.435261,-2.718739,-6.596438,-2.483499
1.796875,-2.163521,-2.163521,-2.432446,-1.364207,-4.845624,-2.163521
1.804688,0.287069,0.287069,-0.163450,4.213251,2.656706,0.287069
1.812500,1.224458,1.224458,0.716704,1.087233,4.226929,1.224458
1.820312,0.693380,0.693380,1.025224,2.255611,3.657997,0.693380
1.828125,2.381902,2.381902,2.014187,3.177066,3.137288,2.381902
1.835938,1.741739,1.741739,1.568180,2.327863,2.923432,1.741739
1.843750,1.294515,1.294515,0.960751,1.869368,2.203916,1.294515
1.851562,1.415237,1.415237,1.575720,2.051723,2.301749,1.415237
1.859375,2.846353,2.846353,2.528587,3.521897,1.561468,2.846353
1.867188,1.912920,1.912920,0.986939,-0.404240,1.769795,1.912920
1.875000,1.796016,1.796016,1.144603,1.177853,1.414288,1.796016
1.882812,2.316254,2.316254,1.271724,2.026995,1.004396,2.316254
1.890625,1.676147,1.676147,1.348854,1.917467,0.828385,1.676147
1.898438,1.814699,1.814699,1.799840,2.514121,1.136136,1.814699
1.906250,2.572113,2.572113,0.849490,0.998950,0.668510,2.572113
1.914062,2.180724,2.180724,1.814254,2.752542,0.746468,2.180724
1.921875,1.722102,1.722102,1.542003,1.646867,0.843211,1.722102
1.929688,1.674607,1.674607,2.042209,2.074035,0.403477,1.674607
1.937500,1.871790,1.871790,1.337903,1.572530,0.566246,1.871790
1.945312,1.381108,1.381108,1.316742,1.436647,0.297317,1.381108
1.953125,2.458659,2.458659,1.178447,1.765876,0.235706,2.458659
1.960938,1.668931,1.668931,0.980012,0.931401,0.185486,1.668931
1.968750,1.917780,1.917780,1.054787,1.047165,0.409747,1.917780
1.976562,1.026119,1.026119,0.492126,0.464848,0.017165,1.026119
1.984375,1.562643,1.562643,0.988246,1.692193,0.263274,1.562643
1.992188,1.675724,1.675724,0.948561,-0.075238,-0.270265,1.675724
2.000000,1.600476,1.600476,1.496038,2.211893,0.106552,1.600476
2.007812,1.923758,1.923758,1.885036,2.969883,0.463793,1.923758
2.015625,1.505546,1.505546,1.420357,2.465777,0.423606,1.505546
2.023438,1.501132,1.501132,1.133603,2.018802,0.387065,1.501132
2.031250,1.611882,1.611882,0.598599,1.170395,-0.201482,1.611882
2.039062,1.621126,1.621126,1.048266,1.454472,0.263570,1.621126
2.046875,1.446441,1.446441,0.866906,1.871498,-0.118582,1.446441
2.054688,1.076312,1.076312,0.831348,1.002055,0.164758,1.076312
2.062500,0.490928,0.490928,0.885163,1.334876,-0.188601,0.490928
2.070312,1.476382,1.476382,0.954039,1.644345,0.159146,1.476382
2.078125,1.268232,1.268232,0.823733,1.282749,-0.105369,1.268232
2.085938,1.867728,1.867728,0.942051,0.574695,-0.006657,1.867728
2.093750,2.139637,2.139637,0.671971,0.807962,0.051405,2.139637
2.101562,2.349503,2.349503,0.458317,0.336417,-0.052082,2.349503
2.109375,2.342596,2.342596,0.017853,0.281662,-0.394101,2.342596
2.117188,2.577258,2.577258,0.264755,0.477904,-0.227791,2.577258
2.125000,2.445284,2.445284,-0.200128,-0.230912,-0.103833,2.445284
2.132812,2.516726,2.516726,-0.220335,-0.121375,-0.327757,2.516726
2.140625,2.432148,2.432148,-0.474841,-0.155955,-0.384867,2.432148
2.148438,2.612262,2.612262,-0.523797,-0.401864,-0.450374,2.612262
2.156250,2.549987,2.549987,-0.527596,0.087718,-0.310963,2.549987
2.164062,2.472371,2.472371,-0.298934,0.057095,-0.125313,2.472371
2.171875,1.188752,1.188752,-0.435523,-0.329711,-0.267600,1.188752
2.179688,1.043952,1.043952,0.194062,0.591095,-0.154299,1.043952
2.187500,1.406449,1.406449,0.352743,0.894824,0.015644,1.406449
2.195312,0.590461,0.590461,0.257800,1.191297,0.191302,0.590461
2.203125,0.889004,0.889004,0.060322,1.153018,-0.291431,0.889004
2.210938,0.950214,0.950214,0.433875,1.736328,0.146957,0.950214
2.218750,0.253975,0.253975,0.289006,0.630227,0.498383,0.253975
2.226562,1.105544,1.105544,0.846769,2.342426,-0.338109,1.105544
2.234375,1.656409,1.656409,1.047527,0.576379,0.065698,1.656409
2.242188,0.829979,0.829979,0.241154,0.390249,0.001565,0.829979
2.250000,1.669482,1.669482,0.479846,0.288555,-0.378929,1.669482
2.257812,1.173241,1.173241,-0.078826,-0.226991,0.143325,1.173241
2.265625,1.802844,1.802844,0.322475,0.856440,-0.209822,1.802844
2.273438,0.236206,0.236206,-0.171251,0.117265,-0.101965,0.236206
2.281250,0.837847,0.837847,-0.161199,1.063887,-0.315711,0.837847
2.289062,1.358001,1.358001,0.450368,0.487599,-0.021097,1.358001
2.296875,1.343698,1.343698,0.597116,2.483371,0.042748,1.343698
2.304688,1.621772,1.621772,0.718316,1.054266,0.404064,1.621772
2.312500,2.310751,2.310751,0.372411,0.795386,-0.134353,2.310751
2.320312,1.359157,1.359157,0.392133,1.424284,0.105939,1.359157
2.328125,1.026042,1.026042,0.248420,0.367756,-0.351946,1.026042
2.335938,0.307965,0.307965,-0.321237,-0.241438,-0.008250,0.307965
2.343750,1.134915,1.134915,-0.443135,0.028418,-0.496946,1.134915
2.351562,0.753703,0.753703,-0.141123,0.031349,-0.323733,0.753703
2.359375,0.549811,0.549811,-0.338202,0.529994,-0.244022,0.549811
2.367188,1.299108,1.299108,0.138298,0.853636,-0.445021,1.299108
2.375000,0.700652,0.700652,0.701519,1.600356,0.466085,0.700652
2.382812,1.107740,1.107740,0.495526,1.185331,0.118035,1.107740
2.390625,1.052116,1.052116,0.374230,0.881126,0.057753,1.052116
2.398438,1.347615,1.347615,0.782310,0.907207,-0.059992,1.347615
2.406250,0.796325,0.796325,0.537533,0.755271,0.184843,0.796325
2.414062,1.310882,1.310882,0.443129,1.064122,-0.004686,1.310882
2.421875,1.648776,1.648776,0.136262,-0.370198,-0.685001,1.648776
2.429688,1.478328,1.478328,0.081220,0.025309,0.017702,1.478328
2.437500,1.473368,1.473368,-0.197044,-0.921682,-0.695908,1.473368
2.445312,1.466457,1.466457,-0.189395,-0.204980,-0.979906,1.466457
2.453125,1.926018,1.926018,0.012098,-0.197170,-0.352697,1.926018
2.460938,1.631331,1.631331,-0.249423,-0.710050,-0.456166,1.631331
2.468750,1.865957,1.865957,-0.342586,-1.081858,-0.606097,1.865957
2.476562,2.047414,2.047414,-0.425362,-0.124435,-0.750819,2.047414
2.484375,2.015955,2.015955,-0.043764,-0.689179,-0.343908,2.015955
2.492188,1.835743,1.835743,-0.542925,-0.888513,-0.856909,1.835743
2.500000,1.927878,1.927878,-0.281985,-0.889248,-0.713565,1.927878
2.507812,1.578272,1.578272,-0.338514,-1.325913,-0.820310,1.578272
2.515625,1.383321,1.383321,-0.521677,-1.081571,-0.861894,1.383321
2.523438,1.534992,1.534992,-0.649473,-0.837726,-0.658614,1.534992
2.531250,0.812834,0.812834,-0.662696,-0.943212,-0.525401,0.812834
2.539062,0.701138,0.701138,-1.222902,-0.388366,-1.284603,0.701138
2.546875,1.476509,1.476509,-0.805225,0.754558,-0.318628,1.476509
2.554688,0.612334,0.612334,-0.296390,0.271901,0.239135,0.612334
2.562500,1.150116,1.150116,0.311416,1.250466,-0.056177,1.150116
2.570312,0.567541,0.567541,0.462571,0.850966,0.727360,0.567541
2.578125,0.979461,0.979461,0.116149,0.743922,-0.181650,0.979461
2.585938,1.504755,1.504755,0.465132,1.695727,0.217142,1.504755
2.593750,1.282005,1.282005,0.549778,0.251859,0.065427,1.282005
2.601562,0.949912,0.949912,0.156392,-0.097945,-0.041447,0.949912
2.609375,1.146433,1.146433,0.043902,0.139012,0.245856,1.146433
2.617188,2.115785,2.115785,-0.555766,-0.361408,-0.667554,2.115785
2.625000,1.382238,1.382238,-0.525509,-1.291680,-0.251644,1.382238
2.632812,0.569686,0.569686,-0.578396,-0.056784,-0.461790,0.569686
2.640625,0.196789,0.196789,-0.481751,-0.117358,-0.345309,0.196789
2.648438,0.486903,0.486903,-0.779551,0.142209,-0.664329,0.486903
2.656250,0.197053,0.197053,-0.330761,1.161516,-0.106981,0.197053
2.664062,1.197610,1.197610,-0.118548,0.603142,-0.224765,1.197610
2.671875,0.524582,0.524582,0.292813,0.661631,0.035020,0.524582
2.679688,0.766728,0.766728,0.728300,0.651731,0.035770,0.766728
2.687500,0.543177,0.543177,0.402484,-0.132968,-0.557497,0.543177
2.695312,1.053402,1.053402,-0.630100,-0.127842,-0.196178,1.053402
2.703125,0.702811,0.702811,-0.556614,-0.455442,-0.666403,0.702811
2.710938,-0.027342,-0.027342,-0.704083,0.036030,-0.442813,-0.027342
2.718750,-0.139485,-0.139485,-0.053929,0.488986,-0.466036,-0.139485
2.726562,0.826339,0.826339,-0.428569,-0.180287,-0.337860,0.826339
2.734375,1.191369,1.191369,0.124746,0.410056,-0.218379,1.191369
2.742188,-0.071262,-0.071262,0.153989,0.797465,-0.083425,-0.071262
